id,author_id,display_name,main_institution_name,main_institution_id,main_institution_type,simplified_institution_category,target_firm_label,publication_count,year_list,degree_centrality,weighted_degree,betweenness_centrality,eigenvector_centrality,community
A5088687164,A5088687164,Jamal Uddin,Cornell University,I205783295,education,education,Other,1,2025,4.591157430788302e-05,1.0,0.0,3.931052925279319e-76,2800
A5088695714,A5088695714,Ryan S. Baker,California University of Pennsylvania,I36788626,education,education,Other,2,2025,0.0004591157430788302,10.0,0.0,9.521958111499732e-40,29
A5088697148,A5088697148,Raphaël Attias,Harvard University,I136199984,education,education,Other,1,2025,0.0011477893576970755,25.0,0.0,1.6214508180563857e-06,49
A5088708850,A5088708850,Jie M. Zhang,King's College London,I183935753,education,education,Other,2,2025,0.0003213810201551811,7.0,1.7141895025454928e-05,2.169237711056067e-18,34
A5088725475,A5088725475,Weihai Lu,Peking University,I20231570,education,education,Other,1,2025,4.591157430788302e-05,1.0,0.0,3.931052925279319e-76,3120
A5088731268,A5088731268,Raian Ali,Hamad bin Khalifa University,I4210144839,education,education,Other,2,2025,0.00018364629723153207,6.0,0.0,2.053945673678936e-49,1512
A5088732694,A5088732694,Sebastian Krakowski,Stockholm School of Economics,I180242103,education,education,Other,1,2025,0.0,0.0,0.0,4.364345468665175e-92,3121
A5088735694,A5088735694,Hye-Bin Shin,Korea University,I197347611,education,education,Other,2,2025,0.00018364629723153207,4.0,3.061052683116951e-07,1.0157301106037483e-62,1007
A5088751649,A5088751649,Xin Yang,,,,unknown,Other,1,2025,0.00041320416877094717,9.0,0.0,4.364345468665178e-39,3053
A5088754502,A5088754502,Yuki Mitsufuji,,,,unknown,Other,2,2025,0.00018364629723153207,8.0,0.0,1.639729163951553e-41,1235
A5088760097,A5088760097,Ting Yao,,,,unknown,Other,2,2025,0.0004591157430788302,10.0,0.0,1.6808415529866515e-46,1601
A5088762304,A5088762304,Yueqin Yin,,,,unknown,Other,1,2025,0.0002754694458472981,6.0,0.0,2.692249106484815e-47,907
A5088762504,A5088762504,Zixuan Wang,University of Edinburgh,I98677209,education,education,Other,1,2025,9.182314861576603e-05,2.0,0.0,9.688197438394697e-18,77
A5088764569,A5088764569,Yu Rong,,,,unknown,Other,1,2025,0.0008264083375418943,18.0,0.0,4.183056587871975e-24,412
A5088773552,A5088773552,Kavita Kulkarni,Google (United States),I1291425158,company,company,Google / Google DeepMind / DeepMind,1,2025,0.0012396125063128414,27.0,0.0,0.08651561436838205,228
A5088774854,A5088774854,Ran Zhang,University of Electronic Science and Technology of China,I150229711,education,education,Other,1,2025,0.00018364629723153207,4.0,0.0,4.845396826730548e-55,2400
A5088790299,A5088790299,Hattie Chung,Yale University,I32971472,education,education,Other,1,2025,0.0009182314861576604,20.0,0.0,0.006072205865813908,228
A5088792207,A5088792207,Angang Du,,,,unknown,Other,1,2025,0.0,0.0,0.0,4.364345468665175e-92,3122
A5088797734,A5088797734,Alexandre Filiot,,,,unknown,Other,2,2025,0.0004591157430788302,19.0,0.0,1.171021637561157e-23,1570
A5088814740,A5088814740,Siwon Kim,Seoul National University,I139264467,education,education,Other,1,2025,0.00018364629723153207,4.0,0.0,2.709215995125247e-47,488
A5088818017,A5088818017,Peng Fei,Huazhong Agricultural University,I204823248,education,education,Other,1,2025,0.0010100546347734263,22.0,0.0,5.19332259367851e-10,32
A5088818925,A5088818925,Anikait Singh,Stanford University,I97018004,education,education,Other,1,2025,0.00018364629723153207,4.0,0.0,2.2309932560358172e-06,257
A5088830991,A5088830991,Pierre‐Olivier Pineau,HEC Montréal,I108192572,education,education,Other,1,2025,0.00013773472292364904,3.0,0.0,3.540777697892328e-60,2513
A5088832285,A5088832285,Barbara Plank,,,,unknown,Other,1,2025,0.0008723199118497773,19.0,0.0,4.0122943772696484e-23,373
A5088832633,A5088832633,Hyunwuk Lee,Yonsei University,I193775966,education,education,Other,1,2025,0.00018364629723153207,4.0,0.0,4.845396826730548e-55,986
A5088834359,A5088834359,Xuanjing Huang,Fudan University,I24943067,education,education,Other,1,2025,0.0012396125063128414,27.0,0.0,8.481887624517676e-11,77
A5088843887,A5088843887,Parma Nand,Auckland University of Technology,I39854758,education,education,Other,1,2025,0.00018364629723153207,4.0,0.0,3.1170985897209325e-49,492
A5088862043,A5088862043,Shunfeng Zhou,,,,unknown,Other,1,2025,0.0,0.0,0.0,4.364345468665175e-92,3123
A5088875628,A5088875628,Ju Qiu,Tsinghua University,I99065089,education,education,Other,1,2025,0.00041320416877094717,9.0,0.0,4.364345468665178e-39,1200
A5088876424,A5088876424,Yanan Wan,,,,unknown,Other,1,2025,0.00013773472292364904,3.0,0.0,3.540777697892328e-60,2118
A5088885490,A5088885490,Bo Ding,National University of Defense Technology,I170215575,education,education,Other,1,2025,0.0003213810201551811,7.0,0.0,1.5862235973711607e-43,1166
A5088888130,A5088888130,Cody Savage,"University of Maryland, Baltimore",I126744593,education,education,Other,1,2025,0.0002754694458472981,6.0,0.0,1.6748309396471913e-07,136
A5088891117,A5088891117,V. Shane Pankratz,University of New Mexico,I169521973,education,education,Other,1,2025,0.00018364629723153207,4.0,0.0,2.2379046841796874e-54,244
A5088896521,A5088896521,Kyudan Jung,Pukyong National University,I8991828,education,education,Other,1,2025,9.182314861576603e-05,2.0,0.0,7.524735420607066e-45,970
A5088911263,A5088911263,Xiangmin Shen,Northwestern University,I111979921,education,education,Other,1,2025,0.0003213810201551811,7.0,0.0,3.189249024165931e-44,946
A5088913217,A5088913217,Timothy Deyer,Cornell University,I205783295,education,education,Other,1,2025,0.0009641430604655434,21.0,0.0,6.1421611162191436e-21,911
A5088913516,A5088913516,Dokyun Lee,Quest University Canada,I232906412,education,education,Other,1,2025,0.00013773472292364904,3.0,0.0,3.540777697892328e-60,2685
A5088930145,A5088930145,Yabo Zhang,Harbin Institute of Technology,I204983213,education,education,Other,1,2025,0.0002754694458472981,6.0,0.0,1.3210128115463625e-13,467
A5088930770,A5088930770,Liana Toderean,Technical University of Cluj-Napoca,I158333966,education,education,Other,1,2025,0.0002295578715394151,5.0,0.0,7.619656458334121e-51,1539
A5088931748,A5088931748,Mason J. Belue,University of Arkansas for Medical Sciences,I79620101,education,education,Other,1,2025,0.0005968504660024792,13.0,0.0,3.127347306449051e-31,391
A5088942754,A5088942754,Vincenza Carchiolo,University of Catania,I39063666,education,education,Other,1,2025,4.591157430788302e-05,1.0,0.0,3.931052925279319e-76,2563
A5088962741,A5088962741,Pål Halvorsen,Simula Metropolitan Center for Digital Engineering,I4210153474,nonprofit,nonprofit,Other,1,2025,9.182314861576603e-05,2.0,0.0,6.50461580467914e-63,144
A5088968438,A5088968438,Bin Lin,Dalian Maritime University,I43313876,education,education,Other,1,2025,0.00018364629723153207,4.0,0.0,4.054115870645213e-14,188
A5088976216,A5088976216,Yuyao Song,European Bioinformatics Institute,I1303153112,facility,research_institute,Other,1,2025,0.0018364629723153208,40.0,0.0,2.005955862515298e-06,38
A5088978417,A5088978417,Pejman Peykani,Khatam University,I4210109871,education,education,Other,1,2025,0.00013773472292364904,3.0,0.0,3.540777697892328e-60,3080
A5088979194,A5088979194,Gang Xiong,Chinese Academy of Sciences,I19820366,government,government,Other,1,2025,0.0002754694458472981,6.0,0.0,2.692249106484815e-47,1503
A5088981076,A5088981076,Yan Kang,,,,unknown,Other,2,2025,0.0003213810201551811,10.0,0.0,5.5692749515670553e-11,26
A5088987547,A5088987547,Lichao Sun,Lehigh University,I186143895,education,education,Other,1,2025,0.0003213810201551811,7.0,0.0,3.722071219806245e-15,216
A5088988111,A5088988111,Zu Wang,,,,unknown,Other,1,2025,0.0018364629723153208,40.0,0.0,4.364354580128643e-06,94
A5088994126,A5088994126,Hyunsung John Kim,Foresite (United States),I4210136380,company,company,Other,1,2025,0.0005509388916945961,12.0,0.0,4.774377920210772e-33,668
A5088996741,A5088996741,Gerard J. P. van Westen,Leiden University,I121797337,education,education,Other,1,2025,0.00018364629723153207,4.0,0.0,4.845396826730548e-55,1498
A5089007420,A5089007420,Jiagang Tu,Shanghai Jinyuan Senior High School,I4210155796,education,education,Other,1,2025,0.0,0.0,0.0,4.364345468665175e-92,3124
A5089009363,A5089009363,Thomas Lin,,,,unknown,Other,1,2025,0.00041320416877094717,9.0,0.0,8.146345601033641e-10,242
A5089023752,A5089023752,Georg Fuellen,University of Rostock,I4665924,education,education,Other,1,2025,0.0018364629723153208,40.0,0.0,2.005955862515298e-06,38
A5089041972,A5089041972,Holger Storf,Goethe University Frankfurt,I114090438,education,education,Other,1,2025,0.0005509388916945961,12.0,0.0,4.774377920210772e-33,71
A5089045263,A5089045263,Yingxue Xu,Hong Kong University of Science and Technology,I200769079,education,education,Other,2,2025,0.0012855240806207244,40.0,2.3546559100899623e-07,9.746167709764697e-10,32
A5089063294,A5089063294,Jiaqi Ma,,,,unknown,Other,1,2025,9.182314861576603e-05,2.0,0.0,2.9072380960383284e-55,2202
A5089081182,A5089081182,Fan Wu,Shanghai University,I113940042,education,education,Other,1,2025,9.182314861576603e-05,2.0,0.0,8.459518039776312e-67,2981
A5089094818,A5089094818,Zheng Lin,University of Hong Kong,I889458895,education,education,Other,2,2025,0.0002754694458472981,10.0,0.0,8.0392490860626e-13,188
A5089102348,A5089102348,Shailesh Padalkar,University of Cincinnati,I63135867,education,education,Other,1,2025,0.0002754694458472981,6.0,0.0,2.692249106484815e-47,157
A5089112142,A5089112142,Rotem Dror,,,,unknown,Other,1,2025,9.182314861576603e-05,2.0,0.0,4.353769302307727e-51,1622
A5089113447,A5089113447,Leandra A. Barnes,Stanford University,I97018004,education,education,Other,1,2025,0.0005050273173867132,11.0,0.0,6.970961309059592e-06,5
A5089113899,A5089113899,Justin M. Balko,Vanderbilt University Medical Center,I901861585,healthcare,healthcare,Other,1,2025,0.0008264083375418943,18.0,0.0,4.768724882779161e-13,251
A5089134920,A5089134920,Biplab K. Sikdar,National University of Singapore,I165932596,education,education,Other,1,2025,0.00018364629723153207,4.0,0.0,4.845396826730548e-55,796
A5089158698,A5089158698,Houssam El Aouifi,Université Ibn Zohr,I4210088687,education,education,Other,1,2025,0.0002295578715394151,5.0,0.0,7.619656458334121e-51,2358
A5089169927,A5089169927,Don Eliseo Lucero‐Prisno,Cebu Normal University,I189869855,education,education,Other,1,2025,0.0003213810201551811,7.0,0.0,3.189249024165931e-44,951
A5089179665,A5089179665,Tariku Sinshaw Tamir,Guangdong University of Technology,I139024713,education,education,Other,1,2025,0.0002754694458472981,6.0,0.0,2.7730447157621673e-14,188
A5089183723,A5089183723,Seung‐Hak Baek,Seoul National University,I139264467,education,education,Other,1,2025,0.0006886736146182453,15.0,0.0,4.514438202712394e-28,550
A5089183978,A5089183978,D. Muruganandhi,Tamil Nadu Agricultural University,I134900695,education,education,Other,1,2025,0.00018364629723153207,4.0,0.0,4.845396826730548e-55,957
A5089184848,A5089184848,David Yogev,Sheba Medical Center,I2799810450,healthcare,healthcare,Other,1,2025,0.0004591157430788302,10.0,0.0,1.8982400549675013e-25,93
A5089185942,A5089185942,Chad Vanderbilt,Memorial Sloan Kettering Cancer Center,I1334819555,healthcare,healthcare,Other,2,2025,0.0016069051007759057,40.0,0.0,2.2876476014732846e-15,973
A5089186306,A5089186306,Amit Das,University of North Alabama,I12970578,education,education,Other,1,2025,0.00041320416877094717,9.0,0.0,4.364345468665178e-39,1531
A5089187689,A5089187689,R. P. Jagadeesh Chandra Bose,Centre National de la Recherche Scientifique,I1294671590,government,government,Other,1,2025,0.0003213810201551811,7.0,0.0,1.9976148034608377e-08,136
A5089194015,A5089194015,Eric Q. Wu,Stanford University,I97018004,education,education,Other,1,2025,0.00041320416877094717,9.0,0.0,6.146945824384341e-05,68
A5089199117,A5089199117,Xin Liu,Google (United States),I1291425158,company,company,Google / Google DeepMind / DeepMind,3,2025,0.002800606032780864,63.0,0.0004689624752755447,0.050870389188138694,228
A5089201296,A5089201296,Ao Shen,National University of Defense Technology,I170215575,education,education,Other,1,2025,0.0002295578715394151,5.0,0.0,6.044924358639253e-44,1166
A5089230245,A5089230245,Sam Brondfield,"University of California, San Francisco",I180670191,education,education,Other,1,2025,0.0008264083375418943,18.0,0.0,4.768724882779161e-13,251
A5089231171,A5089231171,Ateev Mehrotra,Brown University,I27804330,education,education,Other,3,2025,0.0009182314861576604,33.0,0.0,3.3743593941556177e-18,1321
A5089241525,A5089241525,Peter Andeer,Lawrence Berkeley National Laboratory,I148283060,facility,research_institute,Other,1,2025,0.0003213810201551811,7.0,0.0,3.189249024165931e-44,1125
A5089242807,A5089242807,M. Six Silberman,University of Oxford,I40120149,education,education,Other,1,2025,0.0002295578715394151,5.0,0.0,7.619656458334121e-51,879
A5089259739,A5089259739,Ningyu Zhang,National University of Singapore,I165932596,education,education,Other,1,2025,0.00041320416877094717,9.0,0.0,1.8234279331746515e-14,250
A5089261567,A5089261567,Ramin Javan,George Washington University,I193531525,education,education,Other,1,2025,0.00013773472292364904,3.0,0.0,3.540777697892328e-60,1191
A5089265820,A5089265820,Hamid Reza Shaker,University of Southern Denmark,I177969490,education,education,Other,1,2025,0.00013773472292364904,3.0,0.0,3.540777697892328e-60,1055
A5089270885,A5089270885,Ekram Hossain,University of Manitoba,I46247651,education,education,Other,1,2025,4.591157430788302e-05,1.0,0.0,3.931052925279319e-76,1451
A5089273948,A5089273948,Kyle Seelman,"University of Maryland, College Park",I66946132,education,education,Other,1,2025,0.0004591157430788302,10.0,0.0,6.819168692183865e-37,646
A5089274455,A5089274455,Amira Abdelhafeez Elkhatib,Kafrelsheikh University,I130309236,education,education,Other,1,2025,9.182314861576603e-05,2.0,0.0,5.8649526540551726e-59,1006
A5089280253,A5089280253,Arian Zaboli,Paracelsus Medical University,I27945538,education,education,Other,1,2025,0.0003213810201551811,7.0,0.0,3.189249024165931e-44,2614
A5089287034,A5089287034,Dan Yang,,,,unknown,Other,1,2025,0.00018364629723153207,4.0,0.0,2.2837276659644906e-44,669
A5089299263,A5089299263,Tamás K. Stenczel,Bridge University,I4210096386,education,education,Other,1,2025,0.0,0.0,0.0,4.364345468665175e-92,3125
A5089302677,A5089302677,Tarek Ait Baha,Université Ibn Zohr,I4210088687,education,education,Other,1,2025,0.0002295578715394151,5.0,0.0,7.619656458334121e-51,2358
A5089303342,A5089303342,Bo Jiang,Huazhong University of Science and Technology,I47720641,education,education,Other,1,2025,0.0004591157430788302,10.0,0.0,9.773124668190654e-36,279
A5089327790,A5089327790,Kehan Li,,,,unknown,Other,1,2025,0.0005968504660024792,13.0,0.0,7.714196061532766e-25,412
A5089331963,A5089331963,Ye Tian,,,,unknown,Other,1,2025,0.00041320416877094717,9.0,0.0,4.364345468665178e-39,42
A5089333918,A5089333918,Ha Thanh Nguyen,National Institute of Informatics,I184597095,facility,research_institute,Other,1,2025,0.0002295578715394151,5.0,0.0,7.619656458334121e-51,2646
A5089358616,A5089358616,Bennie Bendiksen,University of Massachusetts Boston,I33434090,education,education,Other,1,2025,0.00013773472292364904,3.0,0.0,3.540777697892328e-60,21
A5089360699,A5089360699,Shuang Liang,Northeast Normal University,I184983240,education,education,Other,2,2025,0.00036729259446306413,8.0,0.0007351118018505362,4.070106668238023e-14,188
A5089364392,A5089364392,Costas Vassilakis,University of Peloponnese,I158716096,education,education,Other,1,2025,0.00018364629723153207,4.0,0.0,4.845396826730548e-55,1814
A5089373684,A5089373684,Trey Ideker,University of California San Diego,I36258959,education,education,Other,1,2025,0.0002295578715394151,5.0,0.0,7.619656458334121e-51,2093
A5089377619,A5089377619,Johanna Habicht,Digital Catapult (United Kingdom),I4210140554,company,company,Other,1,2025,0.0002754694458472981,6.0,0.0,2.692249106484815e-47,35
A5089403780,A5089403780,Vinh Truong,RMIT Vietnam,I157358134,education,education,Other,1,2025,4.591157430788302e-05,1.0,0.0,3.931052925279319e-76,3126
A5089404640,A5089404640,Tat‐Seng Chua,National University of Singapore,I165932596,education,education,Other,3,2025,0.0005968504660024792,14.0,8.570947512727463e-05,1.7285668165225732e-14,56
A5089413311,A5089413311,Diyi Yang,Stanford University,I97018004,education,education,Other,1,2025,0.0005509388916945961,12.0,0.0,7.262927288544776e-05,68
A5089417191,A5089417191,Chenglong Cai,Nanjing University of Posts and Telecommunications,I41198531,education,education,Other,1,2025,9.182314861576603e-05,2.0,0.0,8.130939655643035e-55,804
A5089420217,A5089420217,Julian Coda-Forno,Helmholtz Zentrum München,I3018134672,facility,research_institute,Other,2,2025,0.0018823745466232038,44.0,4.285473756363732e-06,2.310659896807712e-06,142
A5089428279,A5089428279,Jinge Wu,University College London,I45129253,education,education,Other,1,2025,0.0007804967632340112,17.0,0.0,5.370827049250213e-09,257
A5089432787,A5089432787,Hao Zhang,Nanjing University of Aeronautics and Astronautics,I9842412,education,education,Other,1,2025,0.0002295578715394151,5.0,0.0,1.4951032597830737e-30,355
A5089434148,A5089434148,Feng Zhou,Beijing University of Posts and Telecommunications,I139759216,education,education,Other,1,2025,4.591157430788302e-05,1.0,0.0,3.931052925279319e-76,3127
A5089434484,A5089434484,Zahi A. Fayad,Mount Sinai Hospital,I4210101641,healthcare,healthcare,Other,1,2025,0.0009641430604655434,21.0,0.0,6.1421611162191436e-21,911
A5089463867,A5089463867,Mieko Ochi,The University of Tokyo,I74801974,education,education,Other,2,2025,0.0011937009320049585,28.0,0.0,0.00012038090273100428,49
A5089466895,A5089466895,Sebastian Hofstätter,Coherent (United States),I863488634,company,company,Cohere,1,2025,0.00018364629723153207,4.0,0.0,4.845396826730548e-55,2787
A5089485031,A5089485031,Yixin Yang,,,,unknown,Other,1,2025,0.00013773472292364904,3.0,0.0,3.540777697892328e-60,2729
A5089486581,A5089486581,Yanli Gao,Ocean University of China,I59028903,education,education,Other,1,2025,0.00018364629723153207,4.0,0.0,6.670963101402943e-17,467
A5089530941,A5089530941,Sung-Lin Hsieh,China Medical University,I184693016,education,education,Other,1,2025,0.0008723199118497773,19.0,0.0,3.9310529252793286e-23,629
A5089535135,A5089535135,Danyan Xu,,,,unknown,Other,1,2025,0.0002754694458472981,6.0,0.0,2.692249106484815e-47,722
A5089538192,A5089538192,Ali Bekri,Université Moulay Ismail de Meknes,I4210153608,education,education,Other,1,2025,0.0002754694458472981,6.0,0.0,2.692249106484815e-47,2359
A5089539629,A5089539629,Carolyn Penstein Rosé,,,,unknown,Other,1,2025,0.0002295578715394151,5.0,0.0,7.619656458334121e-51,3128
A5089543019,A5089543019,Caio C. Vieira Machado,Harvard University,I136199984,education,education,Other,1,2025,0.0002295578715394151,5.0,0.0,7.619656458334121e-51,2743
A5089560559,A5089560559,Karim R. Lakhani,Internet Society,I193374721,nonprofit,nonprofit,Other,2,2025,0.0005509388916945961,20.0,0.0,3.812415158484013e-24,1493
A5089569620,A5089569620,Ze-Kun Liu,,,,unknown,Other,1,2025,9.182314861576603e-05,2.0,0.0,8.13093965564304e-55,710
A5089572608,A5089572608,Ryan G. Gomes,Google (United States),I1291425158,company,company,Google / Google DeepMind / DeepMind,1,2025,0.0015150819521601395,33.0,0.0,0.04272249411853145,228
A5089575197,A5089575197,Hrvoje Bogunović,Austrian Research Institute for Artificial Intelligence,I161878677,facility,research_institute,Other,1,2025,0.00041320416877094717,9.0,0.0,4.364345468665178e-39,334
A5089590233,A5089590233,Xinyue Wei,,,,unknown,Other,1,2025,0.0,0.0,0.0,4.364345468665175e-92,3129
A5089595715,A5089595715,Diederik Gommers,Erasmus MC,I2801952686,funder,unknown,Other,2,2025,0.0007345851889261283,18.0,0.0,2.1385723421914767e-31,448
A5089603211,A5089603211,Adithya Renduchintala,,,,unknown,Other,1,2025,0.00036729259446306413,8.0,0.0,1.6397291639515525e-41,2481
A5089611382,A5089611382,Sushant Gautam,Simula Metropolitan Center for Digital Engineering,I4210153474,nonprofit,nonprofit,Other,1,2025,9.182314861576603e-05,2.0,0.0,6.50461580467914e-63,144
A5089614230,A5089614230,Anthony Reyna,"University of California, Santa Cruz",I185103710,education,education,Other,1,2025,0.00013773472292364904,3.0,0.0,3.540777697892328e-60,1362
A5089615608,A5089615608,Reece Alberts,North-West University,I27765905,education,education,Other,1,2025,0.00018364629723153207,4.0,0.0,4.845396826730548e-55,2105
A5089615986,A5089615986,Ricardo Bianchini,Microsoft (United States),I1290206253,company,company,Microsoft,1,2025,0.0003213810201551811,7.0,0.0,2.944541096996147e-37,2031
A5089631680,A5089631680,Jie Tang,Tsinghua University,I99065089,education,education,Other,1,2025,0.0005050273173867132,11.0,0.0,2.7851924127861656e-33,323
A5089632823,A5089632823,Jiayi Xu,Wenzhou-Kean University,I4210153668,education,education,Other,1,2025,0.00013773472292364904,3.0,0.0,3.540777697892328e-60,443
A5089640068,A5089640068,Li Li,Harvard University,I136199984,education,education,Other,1,2025,0.0003213810201551811,7.0,0.0,2.0209510633330828e-12,55
A5089676369,A5089676369,Christian Blüthgen,Anna Needs Neuroblastoma Answers,I4210121272,nonprofit,nonprofit,Other,2,2025,0.0006427620403103622,17.0,7.461315915097568e-06,7.447368180683026e-06,136
A5089677272,A5089677272,Marina Ribaudo,Ingegneria dei Sistemi (Italy),I4210139705,company,company,Other,1,2025,9.182314861576603e-05,2.0,0.0,8.459518039776312e-67,2694
A5089686642,A5089686642,Abel Nyamapfene,University College London,I45129253,education,education,Other,1,2025,4.591157430788302e-05,1.0,0.0,3.931052925279319e-76,3050
A5089690212,A5089690212,Mengwei Xu,Beijing University of Posts and Telecommunications,I139759216,education,education,Other,2,2025,0.00041320416877094717,9.0,0.0,2.4643494267013145e-49,968
A5089693483,A5089693483,Ahmad Y. Abuhelwa,University of Sharjah,I29891158,education,education,Other,1,2025,0.0005968504660024792,13.0,0.0,1.0924925528930696e-05,136
A5089693565,A5089693565,Begoña García-Mariñoso,,,,unknown,Other,1,2025,4.591157430788302e-05,1.0,0.0,3.931052925279319e-76,3130
A5089694101,A5089694101,Hongyi Cai,,,,unknown,Other,1,2025,9.182314861576603e-05,2.0,0.0,8.459518039776312e-67,3131
A5089702393,A5089702393,Baizhi Wang,University of Science and Technology of China,I126520041,education,education,Other,1,2025,0.0004591157430788302,10.0,0.0,6.267600510616396e-12,40
A5089711850,A5089711850,Jacob Grohs,Virginia Tech,I859038795,education,education,Other,1,2025,0.0002754694458472981,6.0,0.0,2.692249106484815e-47,759
A5089719475,A5089719475,Guangyu Sun,Peking University,I20231570,education,education,Other,1,2025,0.00036729259446306413,8.0,0.0,1.6397291639515525e-41,99
A5089736365,A5089736365,Steven Jige Quan,Seoul National University,I139264467,education,education,Other,1,2025,0.00013773472292364904,3.0,0.0,3.540777697892328e-60,1117
A5089741734,A5089741734,Yulin Hswen,"University of California, San Francisco",I180670191,education,education,Other,1,2025,0.0004591157430788302,10.0,0.0,6.819168692183865e-37,646
A5089742224,A5089742224,Yasemin Bridges,Queen Mary University of London,I166337079,education,education,Other,1,2025,0.0012855240806207244,28.0,0.0,1.4028557267851934e-14,290
A5089766339,A5089766339,Bernardo Nicoletti,San Sebastián University,I3124150290,education,education,Other,1,2025,4.591157430788302e-05,1.0,0.0,3.931052925279319e-76,626
A5089771149,A5089771149,Shane D. Morrison,University of Washington,I201448701,education,education,Other,1,2025,0.0005050273173867132,11.0,0.0,6.863176397288944e-35,1168
A5089793938,A5089793938,Roy Ka-Wei Lee,Singapore University of Technology and Design,I152815399,education,education,Other,3,2025,0.0007345851889261283,16.0,0.0,3.717091869942038e-42,897
A5089818589,A5089818589,Jinfeng Xiao,University of Illinois Urbana-Champaign,I157725225,education,education,Other,1,2025,0.0002295578715394151,5.0,0.0,7.677087812720986e-44,714
A5089819604,A5089819604,Michael Rabbat,,,,unknown,Other,1,2025,0.0003213810201551811,7.0,0.0,1.783986304747557e-07,13
A5089828696,A5089828696,Sanchit Ahuja,,,,unknown,Other,1,2025,0.0002754694458472981,6.0,0.0,2.692249106484815e-47,613
A5089836379,A5089836379,Khmaies Ouahada,University of Johannesburg,I24027795,education,education,Other,1,2025,0.0002295578715394151,5.0,0.0,2.340500892604666e-35,343
A5089837753,A5089837753,Benjamin Aubin,Copperas Cove Independent School District,I4210094181,education,education,Other,1,2025,0.00013773472292364904,3.0,0.0,3.540777697892328e-60,1810
A5089848765,A5089848765,Wei Zhao,Xidian University,I149594827,education,education,Other,1,2025,0.00041320416877094717,9.0,0.0,4.360911435476688e-13,467
A5089857563,A5089857563,Manuel Brack,,,,unknown,Other,1,2025,0.0002754694458472981,6.0,0.0,2.692249106484815e-47,1404
A5089859465,A5089859465,博司 熊谷,Imperial College London,I47508984,education,education,Other,1,2025,0.0007804967632340112,17.0,0.0,5.370827049250213e-09,257
A5089860407,A5089860407,Ivan Majić,University of Vienna,I129774422,education,education,Other,1,2025,0.00018364629723153207,4.0,0.0,2.191351390496977e-15,120
A5089870148,A5089870148,Gökberk Çelikmasat,Boğaziçi University,I4405392,education,education,Other,2,2025,9.182314861576603e-05,4.0,0.0,4.845396826730547e-55,1761
A5089874319,A5089874319,Akash Gokul,Salesforce (United States),I4210155268,company,company,Other,2,2025,0.00041320416877094717,9.0,0.0,7.513397813785051e-47,603
A5089891162,A5089891162,Melike Erol‐Kantarci,University of Ottawa,I153718931,education,education,Other,1,2025,0.0002754694458472981,6.0,0.0,2.692249106484815e-47,15
A5089898528,A5089898528,Flora Jin,Australian Regenerative Medicine Institute,I2801239119,facility,research_institute,Other,1,2025,0.0004591157430788302,10.0,0.0,3.7745863671478957e-20,310
A5089910828,A5089910828,Xu-Lu Zhang,Hong Kong Polytechnic University,I14243506,education,education,Other,1,2025,0.00036729259446306413,8.0,0.0,5.703196993300412e-14,216
A5089917119,A5089917119,Edward J. Miller,Yale University,I32971472,education,education,Other,1,2025,0.0005509388916945961,12.0,0.0,4.774377920210772e-33,1094
A5089918256,A5089918256,Myung Ja Kim,Prince of Songkla University,I131868736,education,education,Other,2,2025,0.0003213810201551811,8.0,0.0,5.398973129597949e-49,1234
A5089918758,A5089918758,Camillo Lugaresi,,,,unknown,Other,1,2025,0.0,0.0,0.0,4.364345468665175e-92,3132
A5089919148,A5089919148,Cong Li,Peking University,I20231570,education,education,Other,1,2025,0.00036729259446306413,8.0,0.0,1.6397291639515525e-41,99
A5089930506,A5089930506,Yubeen Lee,Sungkyunkwan University,I848706,education,education,Other,1,2025,9.182314861576603e-05,2.0,0.0,8.459518039776312e-67,833
A5089930541,A5089930541,Corentin Villot,Quark Pharmaceuticals (United States),I4210086752,company,company,Other,3,2025,0.0002754694458472981,18.0,0.0,2.5933430605484303e-24,1340
A5089949383,A5089949383,Leyang Cui,Tencent (China),I2250653659,company,company,Other,1,2025,0.0005968504660024792,13.0,0.0,6.597049702545677e-14,26
A5089951406,A5089951406,Thomas Schmidt,University of California San Diego,I36258959,education,education,Other,1,2025,0.00013773472292364904,3.0,0.0,1.051302859153829e-58,48
A5089955412,A5089955412,Ali Taghibakhshi,,,,unknown,Other,1,2025,0.0002295578715394151,5.0,0.0,3.260082879293414e-09,94
A5089956129,A5089956129,Zhaochen Liu,Multimedia University,I173029219,education,education,Other,1,2025,0.00018364629723153207,4.0,0.0,2.5208084239303825e-43,897
A5089956242,A5089956242,Feisheng Zhong,Fujian Medical University,I129708740,education,education,Other,1,2025,0.0002295578715394151,5.0,0.0,7.619656458334121e-51,1380
A5089960673,A5089960673,Rob Fergus,,,,unknown,Other,1,2025,0.0002295578715394151,5.0,0.0,1.6355523884123236e-07,13
A5089966269,A5089966269,Xueshuang Xiang,China Academy of Space Technology,I194716290,government,government,Other,1,2025,0.0002295578715394151,5.0,0.0,7.619656458334121e-51,1415
A5089970845,A5089970845,Chenlong Deng,Beijing Academy of Artificial Intelligence,I4210100255,other,unknown,Other,1,2025,0.00041320416877094717,9.0,0.0,1.5740709553194245e-11,77
