id,author_id,display_name,main_institution_name,main_institution_id,main_institution_type,simplified_institution_category,target_firm_label,publication_count,year_list,degree_centrality,weighted_degree,betweenness_centrality,eigenvector_centrality,community
A5066797325,A5066797325,Kil-Houm Park,Kyungpook National University,I31419693,education,education,Other,1,2022,7.700244867786796e-05,5.0,0.0,3.426005671834173e-27,4636
A5066797749,A5066797749,Andrew J. Knoblich,University of North Carolina at Charlotte,I102149020,education,education,Other,1,2023,0.00032341028444704545,21.0,0.0,1.451795044736332e-17,285
A5066800858,A5066800858,Anubhav Mishra,Jaipuria Institute of Management,I26771391,education,education,Other,1,2022,6.160195894229437e-05,4.0,0.0,3.4092833665481973e-18,204
A5066804511,A5066804511,Ryan Koo,University of Minnesota System,I2800403580,education,education,Other,1,2023,4.620146920672077e-05,3.0,0.0,2.268307801064954e-22,1263
A5066811955,A5066811955,Y. H. Tan,,,,unknown,Other,1,2025,0.00010780342814901514,7.0,0.0,6.509921042160038e-10,71
A5066813025,A5066813025,Joseph Footdale,,,,unknown,Other,1,2022,0.0,0.0,0.0,2.024029421174194e-40,6981
A5066820318,A5066820318,Zijian Hu,,,,unknown,Other,1,2024,0.00023100734603360388,15.0,0.0,1.2753012750441771e-05,4
A5066822842,A5066822842,Théophile Gervet,,,,unknown,Other,1,2024,0.0003850122433893398,25.0,0.0,1.2581159162914406e-07,214
A5066823034,A5066823034,Yousef Yeganeh,Technical University of Munich,I62916508,education,education,Other,2,2023;2025,0.00013860440762016233,12.0,8.556091162803956e-08,5.592205174617473e-09,34
A5066823885,A5066823885,Fabian Nagel,Amazon (United States),I1311688040,company,company,Amazon,1,2022,0.00035421126391819264,23.0,0.0,5.885832926575312e-17,110
A5066824550,A5066824550,Viet-Thi Tran,Inserm,I154526488,education,education,Other,1,2024,0.00015400489735573593,10.0,0.0,1.4143467874592025e-19,1179
A5066826683,A5066826683,David Sun,Apple (United States),I4210153776,company,company,Apple,1,2023,3.0800979471147184e-05,2.0,0.0,2.613834893672311e-32,6982
A5066827787,A5066827787,Hassen Ait Atmane,Hassiba Benbouali University of Chlef,I4210164694,education,education,Other,1,2022,6.160195894229437e-05,4.0,0.0,3.273051165598486e-25,2165
A5066829283,A5066829283,Christopher L. Averill,Baylor College of Medicine,I181547552,education,education,Other,1,2023,0.00020020636656245669,13.0,0.0,3.4656903772497546e-07,1248
A5066829563,A5066829563,Long Zhao,Google (United States),I1291425158,company,company,Google / Google DeepMind / DeepMind,1,2024,0.00012320391788458874,8.0,0.0,4.191515554513768e-15,147
A5066830185,A5066830185,Daniela Rus,,,,unknown,Other,1,2024,0.00010780342814901514,7.0,0.0,4.557709073493508e-25,153
A5066830188,A5066830188,Mingyu Shao,Langfang Normal University,I4210163890,education,education,Other,1,2022,7.700244867786796e-05,5.0,0.0,3.097865292964223e-25,870
A5066835564,A5066835564,Matthew B. Schabath,Moffitt Cancer Center,I3019308854,healthcare,healthcare,Other,1,2025,6.160195894229437e-05,4.0,0.0,3.074205265149289e-24,2236
A5066836550,A5066836550,Minghui Zheng,Walker (United States),I4210164117,company,company,Other,1,2024,3.0800979471147184e-05,2.0,0.0,2.613834893672311e-32,4166
A5066839058,A5066839058,Anna I. Wernick,The Francis Crick Institute,I2801081054,facility,research_institute,Other,1,2022,0.00020020636656245669,13.0,0.0,6.171538287138985e-21,1755
A5066840168,A5066840168,Federico A. Galatolo,University of Pisa,I108290504,education,unknown,Other,3,2022;2023;2024,7.700244867786796e-05,8.0,0.0,4.743842181389897e-26,1631
A5066843321,A5066843321,Kevin Yancey,,,,unknown,Other,1,2023,4.620146920672077e-05,3.0,0.0,1.0535732847741995e-29,812
A5066852636,A5066852636,Ziyan Xiao,University of Hong Kong,I889458895,education,education,Other,1,2024,7.700244867786796e-05,5.0,0.0,3.426005671834173e-27,4159
A5066854056,A5066854056,Jiayin Cai,Xiaomi (China),I862669128,company,company,Other,1,2025,0.00010780342814901514,7.0,0.0,1.0860280725707433e-10,1165
A5066856968,A5066856968,Ziqi Han,Tongji University,I116953780,education,education,Other,1,2022,1.5400489735573592e-05,1.0,0.0,2.6529358429214393e-35,1491
A5066857431,A5066857431,Peter Schiavone,University of Alberta,I154425047,education,education,Other,1,2022,3.0800979471147184e-05,2.0,0.0,2.613834893672311e-32,4183
A5066859683,A5066859683,Quan Tu,,,,unknown,Other,1,2024,7.700244867786796e-05,5.0,0.0,4.7609582149190834e-11,1020
A5066861518,A5066861518,Mamata Karmacharya,Institute for Basic Science,I4210104335,facility,research_institute,Other,1,2023,3.0800979471147184e-05,2.0,0.0,2.613834893672311e-32,5141
A5066862201,A5066862201,Feng Xie,Nanjing University of Posts and Telecommunications,I41198531,education,education,Other,1,2022,3.0800979471147184e-05,2.0,0.0,2.613834893672311e-32,3147
A5066862727,A5066862727,Tom Hennigan,,,,unknown,Other,2,2022;2024,0.00032341028444704545,21.0,0.0,6.673358449963219e-06,14
A5066864248,A5066864248,Jie Hu,China Telecom (China),I4210136246,company,company,Other,1,2024,6.160195894229437e-05,4.0,0.0,2.335941761154767e-09,85
A5066866262,A5066866262,Ricardo Cerri,Universidade Federal de São Carlos,I177909021,education,education,Other,1,2024,9.240293841344155e-05,6.0,0.0,4.56578883572904e-08,22
A5066868698,A5066868698,Diane Joseph‐McCarthy,Boston University,I111088046,education,education,Other,1,2024,9.240293841344155e-05,6.0,0.0,2.479103872852997e-10,102
A5066871683,A5066871683,Ron Heichman,,,,unknown,Other,1,2022,0.00010780342814901514,7.0,0.0,4.557709073493508e-25,489
A5066873932,A5066873932,Wen-tau Yih,University of Washington,I201448701,education,education,Other,5,2022;2023;2024,0.00041581322286048697,36.0,4.4745644193357305e-07,1.7856380335729133e-06,214
A5066874522,A5066874522,Chenxi Ou,Moscow Institute of Thermal Technology,I4210109586,facility,research_institute,Other,1,2025,3.0800979471147184e-05,2.0,0.0,6.003771256671369e-12,246
A5066881061,A5066881061,Wei Lü,University of Michigan,I27837315,education,education,Other,1,2024,3.0800979471147184e-05,2.0,0.0,2.613834893672311e-32,6983
A5066883444,A5066883444,Sunyup Park,"University of Maryland, College Park",I66946132,education,education,Other,1,2025,3.0800979471147184e-05,2.0,0.0,2.613834893672311e-32,4416
A5066886079,A5066886079,Maria‐Inti Metzendorf,Heinrich Heine University Düsseldorf,I44260953,education,education,Other,1,2025,0.00010780342814901514,7.0,0.0,1.232206410315841e-20,1179
A5066888122,A5066888122,Chao Fang,Nanjing University,I881766915,education,education,Other,1,2025,7.700244867786796e-05,5.0,0.0,3.426005671834173e-27,2481
A5066891131,A5066891131,Björn Brinne,,,,unknown,Other,1,2022,4.620146920672077e-05,3.0,0.0,3.477256068033989e-30,741
A5066891312,A5066891312,Chenye Yang,"University of California, Davis",I84218800,education,education,Other,1,2025,3.0800979471147184e-05,2.0,0.0,2.613834893672311e-32,6984
A5066892638,A5066892638,Siddharth Karamcheti,,,,unknown,Other,1,2023,0.00016940538709130952,11.0,0.0,6.951745462696797e-08,214
A5066893324,A5066893324,Shiran Zada,Google (United States),I1291425158,company,company,Google / Google DeepMind / DeepMind,5,2022;2023;2024,0.0004928156715383549,54.0,3.627731401657422e-05,2.5895402020149864e-06,87
A5066895919,A5066895919,Igor Odintsov,Brigham and Women's Hospital,I1283280774,healthcare,unknown,Other,2,2023;2024,0.00020020636656245669,24.0,0.0,1.1541299152105467e-07,132
A5066896437,A5066896437,Quentin Vicens,University of Colorado Anschutz Medical Campus,I51713134,education,education,Other,1,2022,1.5400489735573592e-05,1.0,0.0,2.6529358429214393e-35,6985
A5066896561,A5066896561,Leo Bleicher,Dassault Systèmes (United States),I4210131673,company,company,Other,1,2022,0.00010780342814901514,7.0,0.0,4.557709073493508e-25,1071
A5066896766,A5066896766,Preethi Raghavan,,,,unknown,Other,1,2022,3.0800979471147184e-05,2.0,0.0,2.613834893672311e-32,2093
A5066902442,A5066902442,Roxana Popescu,The Hague University of Applied Sciences,I930713850,education,education,Other,1,2023,0.0,0.0,0.0,2.024029421174194e-40,6986
A5066906489,A5066906489,Yingquan Qi,Nanjing Tech University,I134687103,education,education,Other,1,2022,6.160195894229437e-05,4.0,0.0,4.874686145967643e-19,147
A5066906961,A5066906961,Mariano Serrao,Sapienza University of Rome,I861853513,education,education,Other,1,2024,0.00016940538709130952,11.0,0.0,4.490534154186483e-22,3356
A5066914924,A5066914924,Junjie Hu,Imperial College London,I47508984,education,education,Other,2,2024;2025,0.00016940538709130952,13.0,0.0,1.0970559139896806e-08,178
A5066916389,A5066916389,Gabriele Zucca,IRCCS Materno Infantile Burlo Garofolo,I2799929701,healthcare,healthcare,Other,1,2025,0.00043121371259606056,28.0,0.0,5.43564027664369e-11,640
A5066918223,A5066918223,Steven Lynden,National Institute of Advanced Industrial Science and Technology,I73613424,government,government,Other,1,2025,4.620146920672077e-05,3.0,0.0,3.477256068033989e-30,1555
A5066918469,A5066918469,Richard Dobson,,,,unknown,Other,1,2022,0.00015400489735573593,10.0,0.0,5.272239175694732e-12,728
A5066921477,A5066921477,Daniele Regge,Candiolo Cancer Institute,I4210151091,nonprofit,nonprofit,Other,1,2022,0.00030800979471147185,20.0,0.0,3.206478093226507e-10,374
A5066921930,A5066921930,Donglian Qi,Sanya University,I4210149102,education,education,Other,1,2025,6.160195894229437e-05,4.0,0.0,1.54421189969955e-28,6915
A5066922937,A5066922937,Sepideh Hatamikia,Danube Private University,I1292235266,education,education,Other,1,2025,4.620146920672077e-05,3.0,0.0,3.477256068033989e-30,5720
A5066924496,A5066924496,Jonathan Tompson,,,,unknown,Other,2,2022;2023,0.00029260930497589826,23.0,0.0,7.878509600182613e-08,246
A5066939448,A5066939448,Dominik Krzemiński,,,,unknown,Other,2,2024,0.0004928156715383549,64.0,0.0,1.447597581135244e-06,22
A5066940046,A5066940046,Naoaki Okazaki,Tokyo Institute of Technology,I114531698,education,education,Other,1,2024,3.0800979471147184e-05,2.0,0.0,2.613834893672311e-32,6987
A5066940107,A5066940107,Yongxin Chen,Georgia Institute of Technology,I130701444,education,unknown,Other,4,2022;2023;2024,0.00010780342814901514,8.0,0.001736920730413854,3.065637401735775e-09,77
A5066941211,A5066941211,Fatma Ok,Sağlık Bilimleri Üniversitesi,I4210128276,education,education,Other,1,2025,4.620146920672077e-05,3.0,0.0,3.477256068033989e-30,3882
A5066941440,A5066941440,Marco Goeijenbier,Erasmus MC,I2801952686,healthcare,healthcare,Other,1,2025,9.240293841344155e-05,6.0,0.0,2.12668036654565e-21,944
A5066944425,A5066944425,Dongyun Kim,Harvard University,I136199984,education,education,Other,1,2022,3.0800979471147184e-05,2.0,0.0,2.613834893672311e-32,5640
A5066945309,A5066945309,Khaled Shaalan,British University in Dubai,I193260172,education,education,Other,2,2022,3.0800979471147184e-05,4.0,0.0,1.54421189969955e-28,2928
A5066945923,A5066945923,Xiangning Yu,Tianjin University,I162868743,education,education,Other,1,2023,3.0800979471147184e-05,2.0,0.0,2.3864795523163873e-10,100
A5066945976,A5066945976,Pavlo Molchanov,,,,unknown,Other,6,2023;2024;2025,0.00041581322286048697,37.0,0.00034039845194402447,1.164602467947946e-08,77
A5066948332,A5066948332,Anna Karaban,Taras Shevchenko National University of Kyiv,I189238007,education,education,Other,1,2024,1.5400489735573592e-05,1.0,0.0,2.6529358429214393e-35,6627
A5066950886,A5066950886,Changyun Wei,Hohai University,I163340411,education,education,Other,1,2024,4.620146920672077e-05,3.0,0.0,3.477256068033989e-30,6988
A5066956464,A5066956464,Abdullahi Yusuf,Sokoto State University,I3129379329,education,education,Other,1,2024,3.0800979471147184e-05,2.0,0.0,2.613834893672311e-32,3461
A5066957266,A5066957266,Kristin Witte,Max Planck Institute for Biological Cybernetics,I4210112925,facility,unknown,Other,5,2023;2024;2025,0.0008162259559854004,133.0,1.5127169175837397e-05,3.0630000441518766e-05,85
A5066958631,A5066958631,Leila Takayama,,,,unknown,Other,1,2024,0.00012320391788458874,8.0,0.0,2.49561039117595e-07,246
A5066962797,A5066962797,Maximilien de Bayser,,,,unknown,Other,1,2024,0.0006776215483652381,44.0,0.0,9.28595164287331e-09,484
A5066964120,A5066964120,Kevin Bankston,,,,unknown,Other,1,2024,0.0003696117536537662,24.0,0.0,2.5190764475010596e-05,4
A5066965467,A5066965467,Zixun Wang,Dana-Farber/Harvard Cancer Center,I4210134579,healthcare,healthcare,Other,1,2024,4.620146920672077e-05,3.0,0.0,3.477256068033989e-30,3856
A5066967599,A5066967599,Mark D. Plumbley,,,,unknown,Other,1,2023,0.00010780342814901514,7.0,0.0,1.3848624968405443e-10,147
A5066969862,A5066969862,Sarah Masud Preum,Dartmouth College,I107672454,education,education,Other,1,2024,0.00024640783576917747,16.0,0.0,1.51570225764407e-07,14
A5066974590,A5066974590,Wenxun Dai,,,,unknown,Other,1,2022,0.00012320391788458874,8.0,0.0,4.522770092332147e-09,62
A5066975511,A5066975511,Juliana R. Dias,Universidade do Porto,I182534213,education,education,Other,1,2022,0.00012320391788458874,8.0,0.0,3.375510642239298e-24,2332
A5066977101,A5066977101,Xiachong Feng,,,,unknown,Other,1,2025,0.00013860440762016233,9.0,0.0,2.0384444570905153e-09,200
A5066978737,A5066978737,Bo Zou,Tsinghua University,I99065089,education,education,Other,1,2024,6.160195894229437e-05,4.0,0.0,3.948658565380778e-09,139
A5066982002,A5066982002,Yunliang Jiang,Zhejiang Normal University,I135237710,education,education,Other,1,2022,6.160195894229437e-05,4.0,0.0,1.54421189969955e-28,3711
A5066982052,A5066982052,Zafeirios Fountas,Wellcome Centre for Human Neuroimaging,I165524941,facility,research_institute,Other,1,2022,7.700244867786796e-05,5.0,0.0,3.582847305725906e-09,21
A5066983614,A5066983614,Kailai Yang,University of Manchester,I28407311,education,education,Other,5,2023;2024;2025,0.0006622210586296644,56.0,1.856585281187032e-05,6.191952022377539e-08,374
A5066986761,A5066986761,Josh Romero,Nvidia (United Kingdom),I1304085615,company,company,NVIDIA,1,2022,0.0005082161612739285,33.0,0.0,1.3398157370911435e-08,77
A5066987960,A5066987960,Gabriel DesGarennes,Microsoft (Finland),I4210105678,company,company,Microsoft,1,2022,0.00012320391788458874,8.0,0.0,8.057489452726959e-10,104
A5066988781,A5066988781,Jhonathan PR Dos Santos,Cornell University,I205783295,education,education,Other,1,2022,9.240293841344155e-05,6.0,0.0,4.708510045729821e-26,1017
A5066993655,A5066993655,E V Morse,St. Elizabeth Healthcare,I2802866506,healthcare,healthcare,Other,1,2024,0.00010780342814901514,7.0,0.0,4.557709073493508e-25,6548
A5066994589,A5066994589,Cor‐Paul Bezemer,,,,unknown,Other,1,2022,6.160195894229437e-05,4.0,0.0,1.54421189969955e-28,1342
A5066994834,A5066994834,Juyeon Yoon,Korea Advanced Institute of Science and Technology,I157485424,education,unknown,Other,2,2022;2023,4.620146920672077e-05,4.0,0.0,5.0178317349230335e-11,8
A5066997569,A5066997569,Roei Herzig,,,,unknown,Other,1,2022,0.0001848058768268831,12.0,0.0,2.1687108806458616e-10,484
A5066999466,A5066999466,Ai Ing Lim,National Institute of Allergy and Infectious Diseases,I4210134534,facility,research_institute,Other,1,2024,0.00016940538709130952,11.0,0.0,4.490534154186483e-22,4262
A5066999889,A5066999889,Junfen Fu,"National Center for Women and Children’s Health, China CDC",I4210110013,government,government,Other,1,2025,3.0800979471147184e-05,2.0,0.0,2.613834893672311e-32,5772
A5067002378,A5067002378,Henry C. Cousins,Stanford University,I97018004,education,unknown,Other,2,2024;2025,0.00016940538709130952,20.0,0.0,2.8049424602555125e-06,528
A5067002655,A5067002655,Gabriele Campanella,Icahn School of Medicine at Mount Sinai,I98704320,education,unknown,Other,4,2023;2024;2025,0.0006006190996873701,64.0,2.6902917443204392e-05,1.3320754654065055e-09,2213
A5067003371,A5067003371,Loveleen Kumar,JECRC University,I3131927718,education,education,Other,1,2022,1.5400489735573592e-05,1.0,0.0,2.6529358429214393e-35,5749
A5067004245,A5067004245,Marino Vilović,University of Split,I92251255,education,education,Other,1,2025,6.160195894229437e-05,4.0,0.0,1.54421189969955e-28,2601
A5067005644,A5067005644,Yiwen Guo,,,,unknown,Other,2,2022;2023,7.700244867786796e-05,10.0,0.0,2.5374403552134007e-10,8
A5067006224,A5067006224,T. Philip Nichols,Baylor University,I157394403,education,education,Other,1,2025,3.0800979471147184e-05,2.0,0.0,2.613834893672311e-32,5035
A5067007325,A5067007325,Baoxiong Jia,Beijing Academy of Artificial Intelligence,I4210100255,other,unknown,Other,1,2025,0.00012320391788458874,8.0,0.0,2.845202810847272e-10,139
A5067009634,A5067009634,G. Nageswara Reddy,Yogi Vemana University,I83073037,education,education,Other,1,2022,1.5400489735573592e-05,1.0,0.0,2.6529358429214393e-35,6931
A5067010064,A5067010064,Jan Stupacher,Aarhus University,I204337017,education,education,Other,1,2022,3.0800979471147184e-05,2.0,0.0,2.613834893672311e-32,4074
A5067011413,A5067011413,Nitesh B. Gundavarapu,,,,unknown,Other,1,2023,0.00024640783576917747,16.0,0.0,5.441641614256194e-09,87
A5067012061,A5067012061,Pasquale Parisi,Sapienza University of Rome,I861853513,education,education,Other,1,2022,0.00015400489735573593,10.0,0.0,6.445805482769642e-14,95
A5067015458,A5067015458,Jiayan Guo,Peking University,I20231570,education,education,Other,1,2024,0.00010780342814901514,7.0,0.0,4.557709073493508e-25,1084
A5067015688,A5067015688,Bing Xue,Washington University in St. Louis,I204465549,education,education,Other,1,2025,6.160195894229437e-05,4.0,0.0,1.54421189969955e-28,5014
A5067022274,A5067022274,Lara S. Savas,The University of Texas Health Science Center at Houston,I919571938,education,education,Other,2,2024,0.00016940538709130952,17.0,0.0,4.639670445311896e-08,374
A5067022550,A5067022550,Johannes Welbl,Google DeepMind (United Kingdom),I4210090411,company,unknown,Other,4,2022;2023;2024,0.0010626337917545778,84.0,7.041972660086394e-05,8.927532877269649e-05,14
A5067023899,A5067023899,Huthaifa I. Ashqar,Arab American University,I53620714,education,education,Other,3,2024;2025,0.00016940538709130952,11.0,0.0,1.9601025358147152e-26,2396
A5067025425,A5067025425,Sander Schulhoff,"University of Maryland, College Park",I66946132,education,education,Other,1,2023,0.00013860440762016233,9.0,0.0,1.4366900224961616e-10,104
A5067025788,A5067025788,Sendong Zhao,Harbin Institute of Technology,I204983213,education,unknown,Other,3,2023;2024,0.00023100734603360388,25.0,6.405369506165086e-07,2.4010761373107975e-10,200
A5067026252,A5067026252,Makoto Shishido,Tokyo Denki University,I165522056,education,education,Other,1,2023,1.5400489735573592e-05,1.0,0.0,2.6529358429214393e-35,6270
A5067026810,A5067026810,Philipp Kurz,,,,unknown,Other,1,2022,3.0800979471147184e-05,2.0,0.0,2.613834893672311e-32,6218
A5067029999,A5067029999,Karim Beguir,Institute on Taxation and Economic Policy,I1315649409,nonprofit,unknown,Other,9,2023;2024;2025,0.0007392235073075324,133.0,6.99382632872933e-05,1.3967080630222926e-08,77
A5067034146,A5067034146,Abdulqahar Mukhtar Abubakar,,,,unknown,Other,1,2024,3.0800979471147184e-05,2.0,0.0,5.654473127151465e-26,177
A5067036528,A5067036528,Nitish Pathak,Guru Gobind Singh Indraprastha University,I105454292,education,education,Other,1,2025,6.160195894229437e-05,4.0,0.0,3.2690325345514284e-12,77
A5067036768,A5067036768,Roger Grosse,,,,unknown,Other,3,2022;2024,0.0006160195894229437,40.0,1.4476906247464292e-05,0.012350234831877962,261
A5067037708,A5067037708,David Vilar,,,,unknown,Other,1,2022,7.700244867786796e-05,5.0,0.0,7.368836001461318e-08,14
A5067041421,A5067041421,Chuyi Wang,Tsinghua University,I99065089,education,education,Other,1,2024,6.160195894229437e-05,4.0,0.0,1.2814875133065057e-27,561
A5067043429,A5067043429,Siobhán O’Connor,University of Manchester,I28407311,education,education,Other,3,2022;2023,0.00015400489735573593,10.0,0.00016648442184583937,2.8426905219117864e-13,497
A5067044205,A5067044205,İbrahim Ilik,Max Planck Institute for Molecular Genetics,I4210142260,facility,research_institute,Other,1,2024,0.00010780342814901514,7.0,0.0,4.557709073493508e-25,4764
A5067047605,A5067047605,Jiahui Gao,University of Hong Kong,I889458895,education,education,Other,1,2024,6.160195894229437e-05,4.0,0.0,1.6703475187428983e-09,528
A5067048099,A5067048099,Jiabin Wang,State Key Laboratory of Building Safety and Built Environment,I4210090724,facility,research_institute,Other,1,2024,7.700244867786796e-05,5.0,0.0,3.426005671834173e-27,3161
A5067049637,A5067049637,Chijioke Ifakandu Ezebuka,,,,unknown,Other,1,2024,9.240293841344155e-05,6.0,0.0,4.708510045729821e-26,6989
A5067057216,A5067057216,Yasmina Al Khalil,Eindhoven University of Technology,I83019370,education,education,Other,2,2025,0.00029260930497589826,21.0,0.0,5.190312772324661e-18,1344
A5067061434,A5067061434,Shan Zuidema,University of New Hampshire,I161057412,education,education,Other,1,2022,7.700244867786796e-05,5.0,0.0,3.426005671834173e-27,6027
A5067064191,A5067064191,Vishwa S. Parekh,"University of Maryland, Baltimore",I126744593,education,education,Other,2,2024;2025,0.00016940538709130952,12.0,2.533458593306251e-05,1.7949079252395975e-07,344
A5067064621,A5067064621,Dan Vilenchik,,,,unknown,Other,1,2022,3.0800979471147184e-05,2.0,0.0,2.613834893672311e-32,6990
A5067064849,A5067064849,Yongyao Jiang,George Mason University,I162714631,education,education,Other,1,2025,0.00015400489735573593,10.0,0.0,2.132401694365967e-08,344
A5067074795,A5067074795,Kevin Sidak,,,,unknown,Other,1,2024,9.240293841344155e-05,6.0,0.0,4.798463147887684e-13,93
A5067080265,A5067080265,Siyuan Huang,Beijing Academy of Artificial Intelligence,I4210100255,other,unknown,Other,6,2023;2024;2025,0.00044661420233163416,43.0,7.956993659584423e-05,3.3483382815963414e-08,139
A5067085341,A5067085341,Farhan Ali,Nanyang Technological University,I172675005,education,education,Other,1,2023,6.160195894229437e-05,4.0,0.0,1.54421189969955e-28,6794
A5067088014,A5067088014,Van‐Nam Huynh,Japan Advanced Institute of Science and Technology,I177738480,education,education,Other,1,2023,4.620146920672077e-05,3.0,0.0,1.0535732847741995e-29,4790
A5067091221,A5067091221,Nicholas Konz,Duke University,I170897317,education,education,Other,2,2023;2024,9.240293841344155e-05,8.0,0.0,8.584247008469386e-24,394
A5067091278,A5067091278,Timothy Derdenger,,,,unknown,Other,1,2024,6.160195894229437e-05,4.0,0.0,1.54421189969955e-28,2576
A5067092156,A5067092156,Tai-Ping Hsu,National Taiwan Normal University,I134161618,education,education,Other,1,2025,1.5400489735573592e-05,1.0,0.0,2.6529358429214393e-35,3216
A5067097659,A5067097659,Shutao Li,,,,unknown,Other,1,2025,0.0,0.0,0.0,2.024029421174194e-40,6991
A5067098011,A5067098011,Lingyao Zhang,,,,unknown,Other,1,2025,0.00041581322286048697,27.0,0.0,1.95587286618233e-09,454
A5067098212,A5067098212,Ahmed I Hasaballah,,,,unknown,Other,1,2022,0.0,0.0,0.0,2.024029421174194e-40,6992
A5067099664,A5067099664,Stefanie Kandels,,,,unknown,Other,1,2022,0.0,0.0,0.0,2.024029421174194e-40,6993
A5067099783,A5067099783,Pengyuan Li,,,,unknown,Other,1,2024,0.0006776215483652381,44.0,0.0,9.28595164287331e-09,484
A5067103416,A5067103416,Hiroyuki Tatekawa,Osaka Metropolitan University,I4387152983,education,education,Other,6,2023;2024;2025,0.00029260930497589826,46.0,2.828399278675479e-07,1.3539600294347947e-13,29
A5067104092,A5067104092,Yasuhisa Hasegawa,National Center for Geriatrics and Gerontology,I4210160102,education,education,Other,1,2024,9.240293841344155e-05,6.0,0.0,4.708510045729821e-26,2080
A5067105295,A5067105295,Wouter Zorgdrager,,,,unknown,Other,2,2023;2025,0.00012320391788458874,12.0,0.0,2.05624832813167e-22,806
A5067105881,A5067105881,Chaopeng Shen,Pennsylvania State University,I130769515,education,education,Other,1,2025,0.00013860440762016233,9.0,0.0,1.0502281890790622e-12,8
A5067107911,A5067107911,John A. Zic,Vanderbilt University Medical Center,I901861585,healthcare,healthcare,Other,1,2023,0.0004928156715383549,32.0,0.0,1.0629264078565082e-13,149
A5067107967,A5067107967,Obinna Nwosu,Massachusetts Eye and Ear Infirmary,I1287163989,healthcare,healthcare,Other,1,2023,9.240293841344155e-05,6.0,0.0,4.708510045729821e-26,301
A5067108150,A5067108150,Mateo Aboy,University of Cambridge,I241749,education,education,Other,2,2024,0.00010780342814901514,11.0,0.0,7.858670678802684e-08,95
A5067108343,A5067108343,Edward Kwabena Ameyaw,University of Washington,I201448701,education,education,Other,2,2022;2023,0.0,0.0,0.0,2.024029421174194e-40,6994
A5067109059,A5067109059,Alvaro Velasquez,University of Colorado Boulder,I188538660,education,education,Other,2,2023;2025,0.00024640783576917747,16.0,5.790762498985717e-05,7.91032582059649e-08,528
A5067110406,A5067110406,Pascal Notin,,,,unknown,Other,1,2022,6.160195894229437e-05,4.0,0.0,8.072751809824301e-09,100
A5067111051,A5067111051,Wencan Zhang,National University of Singapore,I165932596,education,education,Other,1,2022,1.5400489735573592e-05,1.0,0.0,3.6474992099168205e-32,6447
A5067115416,A5067115416,P.-F. Léget,Centre National de la Recherche Scientifique,I1294671590,education,education,Other,1,2022,0.0,0.0,0.0,2.024029421174194e-40,6995
A5067119790,A5067119790,Benlin Liu,University of Washington,I201448701,education,education,Other,4,2023,0.0001848058768268831,22.0,0.0008418857175930692,6.362480124086455e-07,62
A5067120062,A5067120062,Jakub Prokop,Bayer (Germany),I67348948,company,company,Other,1,2024,4.620146920672077e-05,3.0,0.0,3.477256068033989e-30,6407
A5067122850,A5067122850,Yuhao Kang,The University of Texas at Austin,I86519309,education,education,Other,1,2025,0.00016940538709130952,11.0,0.0,4.98448698429135e-06,69
A5067124131,A5067124131,Jie Huang,Purple Mountain Laboratories,I4210155350,facility,research_institute,Other,1,2022,6.160195894229437e-05,4.0,0.0,2.436344180777933e-16,229
A5067127346,A5067127346,Annibale Panichella,Delft University of Technology,I98358874,education,education,Other,1,2024,3.0800979471147184e-05,2.0,0.0,2.613834893672311e-32,5445
A5067127887,A5067127887,Sevval Nil Esirgün,Istanbul Medipol University,I3125470973,education,education,Other,1,2024,0.00027720881524032466,18.0,0.0,7.588964951968915e-08,728
A5067129067,A5067129067,Haresh Rengaraj Rajamohan,New York University,I57206974,education,education,Other,1,2024,0.00020020636656245669,13.0,0.0,6.171538287138985e-21,159
A5067138511,A5067138511,Liren Yang,Sichuan University,I24185976,education,education,Other,1,2025,9.240293841344155e-05,6.0,0.0,9.739469197030506e-26,183
A5067141874,A5067141874,Mercedes Vázquez‐Cantú,University of Toronto,I185261750,education,education,Other,1,2022,0.0001848058768268831,12.0,0.0,1.7508696326221448e-21,2272
A5067143303,A5067143303,Dimitar Trajanov,,,,unknown,Other,1,2023,3.0800979471147184e-05,2.0,0.0,2.613834893672311e-32,6996
A5067144714,A5067144714,Maomiao Peng,University of Arizona,I138006243,education,education,Other,1,2022,0.0001848058768268831,12.0,0.0,1.7508696326221448e-21,921
A5067148263,A5067148263,G. Deepti Raj,Vellore Institute of Technology University,I876193797,education,education,Other,1,2024,0.00016940538709130952,11.0,0.0,3.044085080874431e-12,454
A5067150602,A5067150602,Feng Qiu,,,,unknown,Other,1,2024,0.00010780342814901514,7.0,0.0,8.623584140930712e-10,139
A5067150934,A5067150934,Ruibin Yuan,,,,unknown,Other,2,2023;2024,0.00040041273312491337,26.0,5.023935411006417e-06,4.7067542308375634e-08,71
A5067153276,A5067153276,Annapaola Vacanti,Universitat de Vic - Universitat Central de Catalunya,I115304662,education,education,Other,1,2024,4.620146920672077e-05,3.0,0.0,3.477256068033989e-30,5195
A5067154597,A5067154597,Gias Uddin,York University,I192455969,education,education,Other,3,2022;2025,4.620146920672077e-05,4.0,7.238453123732146e-06,2.5819712816182306e-11,8
