id,author_id,display_name,main_institution_name,main_institution_id,main_institution_type,simplified_institution_category,target_firm_label,publication_count,year_list,degree_centrality,weighted_degree,betweenness_centrality,eigenvector_centrality,community
A5056135072,A5056135072,Liesbeth Gijbels,University of Washington,I201448701,education,education,Other,1,2022,0.0007749165474487363,13.0,0.0,1.1383407037280722e-10,1653
A5056136458,A5056136458,Sara T. Richey,Scripps Research Institute,I123431417,nonprofit,nonprofit,Other,1,2022,0.00220553171196948,37.0,0.0,9.102743677266291e-07,10
A5056145687,A5056145687,Mérouane Debbah,Technology Innovation Institute,I4210087059,facility,research_institute,Other,1,2022,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,1927
A5056149634,A5056149634,Maximilian T. Strauss,University of Copenhagen,I124055696,education,education,Other,1,2022,0.000894134477825465,15.0,0.0,3.786167193041831e-10,1175
A5056153374,A5056153374,Vijay Sonawane,,,,unknown,Other,1,2022,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,844
A5056162490,A5056162490,Lev Mukhanov,Queen's University Belfast,I126231945,education,education,Other,1,2022,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,250
A5056162561,A5056162561,Mohammad Alshammari,University of Ha'il,I4210088963,education,education,Other,1,2022,0.00011921793037672866,2.0,0.0,5.305671637653388e-15,2237
A5056188012,A5056188012,Jaap Jumelet,University of Amsterdam,I887064364,education,education,Other,1,2022,0.000178826895565093,3.0,0.0,6.481220740446275e-09,171
A5056197916,A5056197916,Baeseong Park,Naver (South Korea),I60922564,company,company,Other,2,2022,0.0010133524082021935,18.0,4.570565525325252e-06,1.9290524363684197e-10,136
A5056204625,A5056204625,Zhuoer Xu,,,,unknown,Other,1,2022,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,1694
A5056205672,A5056205672,Dominik Hintersdorf,,,,unknown,Other,1,2022,0.00011921793037672866,2.0,0.0,1.9829940809696115e-10,190
A5056214496,A5056214496,Lucas Ferreira,Lund University,I187531555,education,education,Other,1,2022,0.000178826895565093,3.0,0.0,7.430680766960574e-14,1608
A5056219662,A5056219662,Albert Webson,John Brown University,I175594653,education,education,Other,4,2022,0.002145922746781116,42.0,0.0017132086547697694,7.475011155729709e-06,6
A5056230848,A5056230848,Yuka Ikarashi,Massachusetts Institute of Technology,I63966007,education,education,Other,1,2022,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,1242
A5056233405,A5056233405,Chen Zhao,University of Chinese Academy of Sciences,I4210165038,education,education,Other,2,2022,0.00041726275631855027,10.0,0.0,1.8021832857220213e-11,174
A5056238149,A5056238149,Saira Afzal,Institute for Health Metrics and Evaluation,I3143470655,facility,research_institute,Other,2,2022,0.0,0.0,0.0,5.5095984033568355e-21,2799
A5056248594,A5056248594,Brian Y. Lim,National University of Singapore,I165932596,education,education,Other,1,2022,5.960896518836433e-05,1.0,0.0,2.8209143825186998e-18,2800
A5056262716,A5056262716,Nandhini Santhanam,Heidelberg University,I223822909,education,education,Other,1,2022,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,739
A5056266191,A5056266191,Amir Feder,Google (United States),I1291425158,company,company,Google / Google DeepMind / DeepMind,1,2022,0.001847877920839294,31.0,0.0,3.629031570132178e-07,107
A5056266198,A5056266198,Samuel A. Nastase,Princeton University,I20089843,education,education,Other,2,2022,0.00220553171196948,39.0,3.232515907766265e-05,3.929417262352732e-07,107
A5056269049,A5056269049,Ninareh Mehrabi,,,,unknown,Other,1,2022,0.000536480686695279,9.0,0.0,1.659110516561665e-09,13
A5056294284,A5056294284,Deng-Ping Fan,Nankai University,I205237279,education,education,Other,1,2022,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,1981
A5056307292,A5056307292,Patrick Preuster,Forschungszentrum Jülich,I171892758,facility,research_institute,Other,1,2022,0.000357653791130186,6.0,0.0,2.223321686968891e-13,2335
A5056312121,A5056312121,Mei Xie,Shandong University,I154099455,education,education,Other,1,2022,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,317
A5056318151,A5056318151,Wei Ji,,,,unknown,Other,1,2022,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,971
A5056324053,A5056324053,Ernesto Jiménez-Ruiz,"Fraunhofer Institute for High-Speed Dynamics, Ernst-Mach-Institut",I2801198184,facility,research_institute,Other,1,2022,0.0015498330948974725,26.0,0.0,4.2013979727926216e-08,1456
A5056344041,A5056344041,Zhuowei Chen,University of Science and Technology of China,I126520041,education,education,Other,1,2022,0.000178826895565093,3.0,0.0,1.7229537670296235e-12,786
A5056348548,A5056348548,Jack L. Gallant,"University of California, Berkeley",I95457486,education,education,Other,1,2022,0.0002384358607534573,4.0,0.0,1.2057653076256294e-13,205
A5056359877,A5056359877,Aoyang Liu,,,,unknown,Other,1,2022,0.0004768717215069146,8.0,0.0,5.496709195298725e-10,111
A5056376119,A5056376119,Kai Zhang,Shanghai University of Electric Power,I23632641,education,education,Other,1,2022,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,2801
A5056380828,A5056380828,Paul J. Laurienti,Wake Forest University,I47251452,education,education,Other,1,2022,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,394
A5056398451,A5056398451,Shami Chatterjee,Woodwell Climate Research Center,I1313003366,other,unknown,Other,1,2022,0.0,0.0,0.0,5.5095984033568355e-21,2802
A5056400604,A5056400604,Shashank Asre,Deakin University,I149704539,education,education,Other,1,2022,5.960896518836433e-05,1.0,0.0,2.8209143825186998e-18,2048
A5056408262,A5056408262,You Na Kim,Ulsan College,I116631150,education,education,Other,1,2022,0.00041726275631855027,7.0,0.0,1.0436999086118499e-12,491
A5056416868,A5056416868,Jean-Louis Consalvi,Centre National de la Recherche Scientifique,I1294671590,government,government,Other,1,2022,0.00011921793037672866,2.0,0.0,7.344084866167464e-13,526
A5056436753,A5056436753,Sebastiano Foti,Politecnico di Torino,I177477856,education,education,Other,1,2022,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,2352
A5056436767,A5056436767,Anna Chen,,,,unknown,Other,7,2022,0.004351454458750596,202.0,1.0364624294428966e-05,0.2000278300133705,141
A5056449979,A5056449979,H. Bagheri,Amirkabir University of Technology,I158248296,education,education,Other,1,2022,0.00011921793037672866,2.0,0.0,1.0844542537327259e-16,76
A5056452649,A5056452649,Bernal Jiménez Gutiérrez,,,,unknown,Other,2,2022,0.00041726275631855027,9.0,4.040644884707831e-06,9.13266327697651e-09,11
A5056459536,A5056459536,Frank B. Hu,Brigham and Women's Hospital,I1283280774,healthcare,healthcare,Other,1,2022,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,1522
A5056472622,A5056472622,Mikel Hernandez,Vicomtech,I4210092551,facility,research_institute,Other,1,2022,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,2175
A5056474197,A5056474197,Yousong Liu,China Academy of Engineering Physics,I2801345734,facility,research_institute,Other,2,2022,0.0008345255126371005,14.0,2.6827232431256915e-06,1.59689139029338e-11,723
A5056488310,A5056488310,Dison S.P. Franco,Universidade Federal de Santa Maria,I33501960,education,education,Other,1,2022,0.00041726275631855027,7.0,0.0,3.2824270277531544e-12,178
A5056499434,A5056499434,David G. Rand,Massachusetts Institute of Technology,I63966007,education,education,Other,2,2022,0.00011921793037672866,4.0,0.0,2.6493173892863114e-14,159
A5056503617,A5056503617,Jan Kautz,,,,unknown,Other,2,2022,0.0005960896518836433,10.0,7.273160792474098e-05,2.1005590121731414e-08,31
A5056510071,A5056510071,Valsamo Anagnostou,Johns Hopkins University,I145311948,education,education,Other,1,2022,0.00220553171196948,37.0,0.0,9.309504689205215e-07,162
A5056513353,A5056513353,David Rolnick,Carnegie Mellon University,I74973139,education,education,Other,1,2022,0.0011921793037672865,20.0,0.0,1.4111988918175247e-07,17
A5056524769,A5056524769,Shonit Punwani,University College London,I45129253,education,education,Other,1,2022,0.0005960896518836433,10.0,0.0,1.299134483353253e-11,243
A5056525648,A5056525648,Pratima Basak,The University of Texas Southwestern Medical Center,I867280407,healthcare,healthcare,Other,1,2022,0.000715307582260372,12.0,0.0,5.842653281387934e-11,577
A5056526187,A5056526187,Manoj Kumar Tiwari,,,,unknown,Other,1,2022,5.960896518836433e-05,1.0,0.0,2.8209143825186998e-18,2301
A5056526226,A5056526226,Gabriele Bavota,Università della Svizzera italiana,I57201433,education,education,Other,1,2022,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,2390
A5056533517,A5056533517,Barney McManigal,,,,unknown,Other,1,2022,0.0,0.0,0.0,5.5095984033568355e-21,2803
A5056533574,A5056533574,Nicola Liberati,Shanghai Jiao Tong University,I183067930,education,education,Other,1,2022,5.960896518836433e-05,1.0,0.0,2.8209143825186998e-18,1086
A5056550618,A5056550618,Masanobu Ibaraki,Research Institute for Brain and Blood Vessels Akita,I4210087631,facility,research_institute,Other,1,2022,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,946
A5056551357,A5056551357,Surya Ganguli,,,,unknown,Other,1,2022,0.002920839294229852,49.0,0.0,2.3705765625448244e-05,134
A5056553215,A5056553215,Firas Khader,,,,unknown,Other,2,2022,0.0010133524082021935,24.0,0.0,6.576079089680734e-09,236
A5056555647,A5056555647,Sandy Napel,Stanford University,I97018004,education,education,Other,1,2022,0.0008345255126371005,14.0,0.0,2.1180747143217308e-10,1552
A5056559082,A5056559082,Susung Hong,,,,unknown,Other,1,2022,0.000178826895565093,3.0,0.0,4.1121315228289825e-13,1735
A5056569663,A5056569663,Renyu Zhang,Air Force Medical University,I9916479,education,education,Other,1,2022,0.0011325703385789221,19.0,0.0,7.063580882321946e-09,223
A5056575786,A5056575786,Laura Weidinger,Google DeepMind (United Kingdom),I4210090411,company,company,Google / Google DeepMind / DeepMind,1,2022,0.0013113972341440151,22.0,0.0,1.3288749338592425e-05,113
A5056579708,A5056579708,Cristina Aquino Machado,Universidade Federal do Paraná,I52418104,education,education,Other,1,2022,0.0004768717215069146,8.0,0.0,2.134531307622123e-12,578
A5056607742,A5056607742,Markus Vardja,Tartu University Hospital,I2802241215,healthcare,healthcare,Other,1,2022,0.0005960896518836433,10.0,0.0,1.299134483353253e-11,1975
A5056627165,A5056627165,Mariafelicia De Laurentis,Radboud University Nijmegen,I145872427,education,education,Other,1,2022,0.0,0.0,0.0,5.5095984033568355e-21,2804
A5056629861,A5056629861,Ileana Jelescu,Centre d'Imagerie BioMedicale,I4210133377,facility,research_institute,Other,1,2022,0.0002384358607534573,4.0,0.0,3.230672306613713e-13,718
A5056638621,A5056638621,М. А. Тихонова,,,,unknown,Other,1,2022,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,218
A5056644602,A5056644602,Yan Yang,,,,unknown,Other,1,2022,0.000357653791130186,6.0,0.0,2.223321686968891e-13,1349
A5056645742,A5056645742,Nikhil Kandpal,,,,unknown,Other,2,2022,0.0002384358607534573,6.0,0.0,1.0538524366566685e-06,6
A5056645769,A5056645769,Carolina Allers,Tulane University,I114832834,education,education,Other,1,2022,0.00220553171196948,37.0,0.0,9.102743677266291e-07,10
A5056649746,A5056649746,W. Bradley Knox,,,,unknown,Other,1,2022,0.00029804482594182163,5.0,0.0,9.921684804764989e-14,191
A5056656414,A5056656414,Sadeep Thilakarathna,The University of Melbourne,I165779595,education,education,Other,1,2022,0.00041726275631855027,7.0,0.0,8.482505415877127e-13,477
A5056662577,A5056662577,Sukma Azureen Nazli,Universiti Teknologi MARA,I82724352,education,education,Other,1,2022,0.00041726275631855027,7.0,0.0,7.394857798909816e-13,1104
A5056689193,A5056689193,Mark F. Swift,Scintillon Institute,I4210163720,facility,research_institute,Other,1,2022,0.0011921793037672865,20.0,0.0,4.376164076460866e-09,816
A5056692594,A5056692594,Nigel Shadbolt,University of Oxford,I40120149,education,education,Other,1,2022,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,2805
A5056705600,A5056705600,Lijun Yu,,,,unknown,Other,1,2022,0.0002384358607534573,4.0,0.0,7.493365799536403e-08,111
A5056714260,A5056714260,Daniel J. Cognetti,Brooke Army Medical Center,I1289568071,healthcare,healthcare,Other,1,2022,0.00011921793037672866,2.0,0.0,1.0844542537327259e-16,2332
A5056731664,A5056731664,Emily C. Kubota,Stanford University,I97018004,education,education,Other,1,2022,0.0007749165474487363,13.0,0.0,1.1383407037280722e-10,1653
A5056733667,A5056733667,Santanu Basu,Swedish University of Agricultural Sciences,I298625061,education,education,Other,1,2022,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,1336
A5056735862,A5056735862,Huihuo Zheng,Argonne National Laboratory,I1282105669,facility,research_institute,Other,1,2022,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,1061
A5056736847,A5056736847,Yaniv Nikankin,,,,unknown,Other,1,2022,0.00011921793037672866,2.0,0.0,8.703156920148271e-12,46
A5056739435,A5056739435,Jinfu Tian,Chinese Academy of Agricultural Sciences,I4210138501,government,government,Other,1,2022,0.0010133524082021935,17.0,0.0,1.1034507482168122e-09,276
A5056748708,A5056748708,Píetro Lió,University of Cambridge,I241749,education,education,Other,2,2022,0.0011325703385789221,19.0,0.001704423500465856,6.0858365746634304e-09,17
A5056750583,A5056750583,Marina A. Dobrovolskaia,Frederick National Laboratory for Cancer Research,I4210130649,facility,research_institute,Other,1,2022,0.000357653791130186,6.0,0.0,2.223321686968891e-13,874
A5056771244,A5056771244,Subhash Rakheja,Concordia University,I60158472,education,education,Other,1,2022,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,1797
A5056775197,A5056775197,Ruixiu Qiao,Chinese Academy of Sciences,I19820366,government,government,Other,1,2022,0.0002384358607534573,4.0,0.0,3.123680588779166e-14,1446
A5056778863,A5056778863,Grey Nearing,Google (United States),I1291425158,company,company,Google / Google DeepMind / DeepMind,1,2022,0.00041726275631855027,7.0,0.0,7.394857798909816e-13,565
A5056784745,A5056784745,Ahlam El Fishawy,Cairo University,I145487455,education,education,Other,1,2022,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,939
A5056790702,A5056790702,Thorsten Holz,,,,unknown,Other,1,2022,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,1737
A5056796427,A5056796427,Oana Inel,University of Zurich,I202697423,education,education,Other,1,2022,5.960896518836433e-05,1.0,0.0,2.464428612583642e-08,17
A5056821038,A5056821038,Jean-Rémi King,Centre National de la Recherche Scientifique,I1294671590,government,government,Other,2,2022,0.00011921793037672866,3.0,0.0,8.336903920023428e-16,1431
A5056821482,A5056821482,Harald Sourij,Medical University of Graz,I202276237,education,education,Other,1,2022,0.000536480686695279,9.0,0.0,5.509598403356834e-12,895
A5056828566,A5056828566,Artúr I. Károly,Obuda University,I103356709,education,education,Other,1,2022,5.960896518836433e-05,1.0,0.0,2.8209143825186998e-18,2806
A5056859618,A5056859618,Jaehyung Lee,Pohang University of Science and Technology,I123900574,education,education,Other,1,2022,0.00011921793037672866,2.0,0.0,1.0844542537327259e-16,2524
A5056862593,A5056862593,Min Hua,University of Birmingham,I79619799,education,education,Other,1,2022,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,139
A5056862915,A5056862915,Amir Sammak,Netherlands Organisation for Applied Scientific Research,I148297040,nonprofit,nonprofit,Other,1,2022,0.0008345255126371005,14.0,0.0,2.1180747143217308e-10,1088
A5056866124,A5056866124,Shai Noy,,,,unknown,Other,1,2022,0.0007749165474487363,13.0,0.0,1.5538002770538905e-07,46
A5056869022,A5056869022,Aliva Prity Minz,Institute of Life Sciences,I4210118921,education,education,Other,1,2022,0.0006556986170720076,11.0,0.0,2.8428317589051186e-11,366
A5056876034,A5056876034,Shoya Ishimaru,University of Kaiserslautern,I153267046,education,education,Other,1,2022,0.0002384358607534573,4.0,0.0,5.0559430294629965e-14,36
A5056884402,A5056884402,Andreas Blattmann,Heidelberg University,I223822909,education,education,Other,2,2022,0.0002384358607534573,6.0,0.0,1.0587962192562452e-13,1616
A5056887450,A5056887450,A. V. Ratushny,,,,unknown,Other,1,2022,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,1563
A5056908733,A5056908733,Mingxin Huang,University of Hong Kong,I889458895,education,education,Other,1,2022,5.960896518836433e-05,1.0,0.0,2.8209143825186998e-18,2250
A5056909668,A5056909668,Alessandro Zangari,Ca' Foscari University of Venice,I149461666,education,education,Other,1,2022,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,1984
A5056919645,A5056919645,Bright Opoku Ahinkorah,Institute for Health Metrics and Evaluation,I3143470655,facility,research_institute,Other,2,2022,0.0,0.0,0.0,5.5095984033568355e-21,2807
A5056920831,A5056920831,Steve Kommrusch,Colorado State University,I92446798,education,education,Other,1,2022,0.00011921793037672866,2.0,0.0,1.0844542537327259e-16,1856
A5056931407,A5056931407,Markus Rabe,,,,unknown,Other,1,2022,0.000357653791130186,6.0,0.0,5.553265882529326e-08,134
A5056945647,A5056945647,Edda G. Schulz,Max Planck Institute for Molecular Genetics,I4210142260,facility,research_institute,Other,1,2022,0.00011921793037672866,2.0,0.0,1.0844542537327259e-16,2808
A5056947256,A5056947256,Guillem López-Paradı́s,Barcelona Supercomputing Center,I2799803557,facility,research_institute,Other,1,2022,0.000536480686695279,9.0,0.0,5.509598403356834e-12,71
A5056949515,A5056949515,Javier Sánchez,Fermi National Accelerator Laboratory,I1314696892,facility,research_institute,Other,1,2022,0.0,0.0,0.0,5.5095984033568355e-21,2809
A5056974774,A5056974774,Batuhan Özyurt,Saudi Heart Association,I4210103399,nonprofit,nonprofit,Other,1,2022,0.0,0.0,0.0,5.5095984033568355e-21,2810
A5056998699,A5056998699,Janise Braga Barros Ferreira,Hospital Prof. Dr. Fernando Fonseca,I4210099144,healthcare,healthcare,Other,1,2022,0.0,0.0,0.0,5.5095984033568355e-21,2811
A5057008820,A5057008820,Zhenliang Xiao,National University of Defense Technology,I170215575,education,education,Other,1,2022,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,256
A5057031908,A5057031908,Martin Josifoski,,,,unknown,Other,1,2022,0.0002384358607534573,4.0,0.0,1.1492545811233175e-09,17
A5057054133,A5057054133,Juergen Klenk,Deloitte (United States),I145325580,company,company,Other,1,2022,0.000357653791130186,6.0,0.0,2.223321686968891e-13,2148
A5057057913,A5057057913,Leire Egia‐Mendikute,CIC bioGUNE,I4210112728,facility,research_institute,Other,1,2022,0.0011325703385789221,19.0,0.0,2.8209143825187033e-09,732
A5057062066,A5057062066,Leo Gao,Machine Intelligence Research Labs,I4210107658,facility,research_institute,Other,2,2022,0.001072961373390558,32.0,0.0,5.367679445516274e-07,19
A5057062147,A5057062147,Joan Martí‐Carreras,,,,unknown,Other,1,2022,0.000536480686695279,9.0,0.0,5.509598403356834e-12,902
A5057071805,A5057071805,Gyan Prakash Mishra,Institute of Life Sciences,I4210118921,education,education,Other,1,2022,0.0006556986170720076,11.0,0.0,2.8428317589051186e-11,366
A5057072312,A5057072312,Fangqiang Xu,Hunan University,I16609230,education,education,Other,1,2022,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,687
A5057080001,A5057080001,Rinon Gal,Tel Aviv University,I16391192,education,education,Other,2,2022,0.00041726275631855027,11.0,0.0,6.122524072146614e-11,232
A5057083249,A5057083249,Michelle Vaccaro,,,,unknown,Other,1,2022,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,667
A5057094716,A5057094716,Laura Montagna,Health Data Research UK,I4210142469,nonprofit,nonprofit,Other,1,2022,0.0,0.0,0.0,5.5095984033568355e-21,2812
A5057102319,A5057102319,Bernadette Basilico,Institute of Science and Technology Austria,I157556583,education,education,Other,1,2022,0.000715307582260372,12.0,0.0,5.842653281387934e-11,415
A5057105606,A5057105606,Reza Vaghefi,Fasa University of Medical Sciences,I4210161235,education,education,Other,1,2022,5.960896518836433e-05,1.0,0.0,2.8209143825186998e-18,2621
A5057116059,A5057116059,Jackson Kernion,,,,unknown,Other,1,2022,0.0,0.0,0.0,5.5095984033568355e-21,2813
A5057130910,A5057130910,Wei Tang,Shanghai Medical College of Fudan University,I133868755,education,education,Other,1,2022,0.0004768717215069146,8.0,0.0,5.615127399949666e-12,503
A5057134447,A5057134447,Sil Hamilton,,,,unknown,Other,1,2022,5.960896518836433e-05,1.0,0.0,2.8209143825186998e-18,1861
A5057148063,A5057148063,Khalid Alnajjar,University of Helsinki,I133731052,education,education,Other,1,2022,0.00011921793037672866,2.0,0.0,1.0844542537327259e-16,16
A5057155774,A5057155774,Luhan Wang,Chinese Academy of Sciences,I19820366,government,government,Other,1,2022,0.0002384358607534573,4.0,0.0,2.1971042629665193e-13,200
A5057157153,A5057157153,Dylan Cronin,The Ohio State University,I52357470,education,education,Other,1,2022,0.0,0.0,0.0,5.5095984033568355e-21,2814
A5057166280,A5057166280,Zu Ma,Institute of Microbiology,I4210134982,facility,research_institute,Other,1,2022,0.000715307582260372,12.0,0.0,5.842653281387934e-11,5
A5057168111,A5057168111,Michele Nappi,University of Salerno,I131729948,education,education,Other,1,2022,0.000357653791130186,6.0,0.0,2.223321686968891e-13,852
A5057170324,A5057170324,Franck Le,,,,unknown,Other,2,2022,0.000178826895565093,6.0,0.0,2.2233216869688933e-13,1008
A5057171956,A5057171956,Gabriel de Oliveira Rocha,Universidade Federal de Uberlândia,I80850581,education,education,Other,1,2022,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,519
A5057172764,A5057172764,Priyan Vaithilingam,Harvard University Press,I2801851002,other,unknown,Other,1,2022,0.00011921793037672866,2.0,0.0,1.0844542537327259e-16,2530
A5057184782,A5057184782,Giuseppe Broggi,University of Catania,I39063666,education,education,Other,1,2022,0.000715307582260372,12.0,0.0,5.842653281387934e-11,1265
A5057195145,A5057195145,Nenad Tomašev,,,,unknown,Other,1,2022,0.001669051025274201,28.0,0.0,2.0775964897591923e-06,6
A5057213205,A5057213205,Yongqing Lai,PowerChina (China),I4210120238,company,company,Other,1,2022,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,2815
A5057220509,A5057220509,Leman Figen Gül,Istanbul Technical University,I48912391,education,education,Other,2,2022,0.00011921793037672866,2.0,0.0,1.852877943048904e-17,1567
A5057221976,A5057221976,Yee H. Mah,King's College London,I183935753,education,education,Other,2,2022,0.000894134477825465,27.0,0.0,7.926918670145125e-07,23
A5057225122,A5057225122,Rish K. Pai,Mayo Clinic in Arizona,I4210125099,healthcare,healthcare,Other,1,2022,0.0,0.0,0.0,5.5095984033568355e-21,2816
A5057245539,A5057245539,Zhenxing Fan,,,,unknown,Other,1,2022,0.00041726275631855027,7.0,0.0,3.18291153963749e-11,983
A5057246165,A5057246165,Wei Yang,University of Science and Technology of China,I126520041,education,education,Other,2,2022,0.0006556986170720076,11.0,0.0008602599199623052,2.0194289468923042e-11,335
A5057247142,A5057247142,M. Shamim Kaiser,Jahangirnagar University,I46080048,education,education,Other,1,2022,0.0004768717215069146,8.0,0.0,2.134531307622123e-12,1990
A5057264527,A5057264527,Keum Ji Jung,Yonsei University,I193775966,education,education,Other,1,2022,0.0,0.0,0.0,5.5095984033568355e-21,2817
A5057269411,A5057269411,Xingyuan Dai,Institute of Automation,I4210112150,facility,research_institute,Other,1,2022,0.00029804482594182163,5.0,0.0,9.462569242546273e-12,174
A5057289323,A5057289323,Sandhini Agarwal,,,,unknown,Other,1,2022,0.0011325703385789221,19.0,0.0,0.0016101808870636822,619
A5057293861,A5057293861,Xiyang Dai,Microsoft (Germany),I4210087053,company,company,Microsoft,1,2022,0.0005960896518836433,10.0,0.0,8.643569050954461e-09,226
A5057294993,A5057294993,Wahabou Abdou,Université de Bourgogne,I177064439,education,education,Other,1,2022,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,1851
A5057295660,A5057295660,Weihua Zhu,Nanjing University of Science and Technology,I36399199,education,education,Other,2,2022,0.00011921793037672866,2.0,0.0,1.0844542537327259e-16,2162
A5057299610,A5057299610,Sachin Chitta,Autodesk (United States),I1286353243,company,company,Other,1,2022,0.00011921793037672866,2.0,0.0,1.0844542537327259e-16,1639
A5057304211,A5057304211,Berton Earnshaw,,,,unknown,Other,1,2022,0.00011921793037672866,2.0,0.0,1.0844542537327259e-16,1449
A5057314288,A5057314288,Swarnadeep Saha,University of North Carolina at Chapel Hill,I114027177,education,education,Other,2,2022,0.000178826895565093,6.0,0.0,2.6957398823844036e-08,226
A5057335500,A5057335500,Menglei Chai,Snap (United States),I4210142583,company,company,Other,1,2022,0.0002384358607534573,4.0,0.0,7.963547619909529e-10,226
A5057340476,A5057340476,Jian Ji,Hohai University,I163340411,education,education,Other,1,2022,0.000536480686695279,9.0,0.0,6.15503595557754e-12,455
A5057342801,A5057342801,Laura Illia,University of Fribourg,I154338468,education,education,Other,1,2022,0.00011921793037672866,2.0,0.0,1.0844542537327259e-16,1595
A5057356723,A5057356723,Andreas Panagopoulos,University of Crete,I142617266,education,education,Other,1,2022,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,2159
A5057379590,A5057379590,Srivatsa Kundurthy,,,,unknown,Other,2,2022,0.0011921793037672865,29.0,3.5769643241675896e-07,8.49098580967716e-08,190
A5057385232,A5057385232,Tatiane Micheletti,University of British Columbia,I141945490,education,education,Other,1,2022,0.000536480686695279,9.0,0.0,5.509598403356834e-12,996
A5057394004,A5057394004,Tim L. Uhl,University of Kentucky,I143302722,education,education,Other,1,2022,0.00011921793037672866,2.0,0.0,1.0844542537327259e-16,1802
A5057433972,A5057433972,Mina Abd Nikooie Pour,Linköping University,I102134673,education,education,Other,1,2022,0.0015498330948974725,26.0,0.0,4.2013979727926216e-08,1456
A5057443445,A5057443445,Gerard Candón,Universitat Politècnica de Catalunya,I9617848,education,education,Other,1,2022,0.000536480686695279,9.0,0.0,5.509598403356834e-12,71
A5057450211,A5057450211,Derek J. Matoka,Northwestern University,I111979921,education,education,Other,1,2022,0.000894134477825465,15.0,0.0,3.786167193041831e-10,1056
A5057454836,A5057454836,Patrick L. Kinney,Boston University,I111088046,education,education,Other,1,2022,0.000715307582260372,12.0,0.0,7.924621317776123e-11,563
A5057457287,A5057457287,Jacob Devlin,,,,unknown,Other,2,2022,0.0017286599904625655,29.0,0.0,7.379259780711028e-06,6
A5057459234,A5057459234,Eugenia Polverini,University of Parma,I124601658,education,education,Other,1,2022,5.960896518836433e-05,1.0,0.0,2.8209143825186998e-18,2566
A5057466192,A5057466192,Fan Bao,Tsinghua University,I99065089,education,education,Other,4,2022,0.0007749165474487363,16.0,5.214419103675418e-05,3.448338987272133e-10,226
A5057475480,A5057475480,Narmin Ghaffari Laleh,RWTH Aachen University,I887968799,education,education,Other,2,2022,0.000178826895565093,6.0,0.0,2.0852096368565186e-09,236
A5057479943,A5057479943,Marisa Lousada,Centre for Health Technology and Services Research,I4210137384,facility,research_institute,Other,1,2022,0.00041726275631855027,7.0,0.0,7.394857798909816e-13,1433
A5057486546,A5057486546,Divyangi Singh,Vellore Institute of Technology University,I876193797,education,education,Other,1,2022,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,2197
A5057487101,A5057487101,Minseop Park,Qualcomm (United Kingdom),I19268510,company,company,Other,2,2022,0.000178826895565093,6.0,0.0,2.2233216869688933e-13,2818
A5057492639,A5057492639,Christian F. Beckmann,Radboud University Nijmegen,I145872427,education,education,Other,1,2022,0.0005960896518836433,10.0,0.0,1.1568609427300775e-10,9
A5057496649,A5057496649,Pierre Ducrot,AVL (France),I4210124065,company,company,Other,1,2022,0.0006556986170720076,11.0,0.0,2.8428317589051186e-11,630
A5057504203,A5057504203,P. Ortega,Los Alamos National Laboratory,I1343871089,facility,research_institute,Other,1,2022,0.0,0.0,0.0,5.5095984033568355e-21,2819
A5057508424,A5057508424,Man Lan,East China Normal University,I66867065,education,education,Other,1,2022,0.000536480686695279,9.0,0.0,5.509598403356834e-12,126
A5057515883,A5057515883,Eiki Takimoto,The University of Tokyo,I74801974,education,education,Other,1,2022,0.0011325703385789221,19.0,0.0,2.8209143825187033e-09,153
