id,author_id,display_name,main_institution_name,main_institution_id,main_institution_type,simplified_institution_category,target_firm_label,publication_count,year_list,degree_centrality,weighted_degree,betweenness_centrality,eigenvector_centrality,community
A5067244774,A5067244774,Fabio Poiesi,,,,unknown,Other,1,2023,0.00034376074252320387,6.0,0.0,3.715113142946622e-11,76
A5067248213,A5067248213,David Rügamer,LMU Klinikum,I3018771216,healthcare,healthcare,Other,1,2023,0.00017188037126160193,3.0,0.0,2.7039890288073707e-21,67
A5067250964,A5067250964,Yasutaka Furukawa,Simon Fraser University,I18014758,education,education,Other,1,2023,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,900
A5067253160,A5067253160,Nam V. Nguyen,,,,unknown,Other,1,2023,0.000802108399220809,14.0,0.0,9.981262598348188e-11,15
A5067278835,A5067278835,Jacob Reimer,Baylor College of Medicine,I181547552,education,education,Other,1,2023,0.0012031625988312136,21.0,0.0,5.06010628620849e-15,414
A5067285379,A5067285379,Yuan Gong,Massachusetts Institute of Technology,I63966007,education,education,Other,2,2023,0.00045834765669760516,15.0,0.0,3.207238185832525e-11,559
A5067289130,A5067289130,Arindam Jati,IBM Research - India,I4210103279,facility,research_institute,Other,1,2023,0.00022917382834880258,4.0,0.0,1.32437648928239e-26,1715
A5067292723,A5067292723,Arne N. Akbar,University College London,I45129253,education,education,Other,1,2023,0.002406325197662427,42.0,0.0,8.769676734448033e-10,32
A5067298679,A5067298679,Yupan Huang,,,,unknown,Other,1,2023,0.0002864672854360032,5.0,0.0,6.74175336603549e-10,1
A5067299042,A5067299042,Jochen K. Lennerz,Harvard University,I136199984,education,education,Other,1,2023,0.00034376074252320387,6.0,0.0,5.653483182883726e-24,1191
A5067319758,A5067319758,Andrea Piarulli,University of Pisa,I108290504,education,education,Other,1,2023,0.00017188037126160193,3.0,0.0,2.3857845854521663e-28,1716
A5067339230,A5067339230,Daniel Ciobanu,Stockholm Resilience Centre,I138595864,education,education,Other,1,2023,0.0,0.0,0.0,3.4717735040644275e-39,1881
A5067368955,A5067368955,Jiayu Su,Columbia University,I78577930,education,education,Other,1,2023,0.0009166953133952103,16.0,0.0,1.4638675332502977e-08,494
A5067373136,A5067373136,Zichu Fei,,,,unknown,Other,1,2023,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,1882
A5067377847,A5067377847,Lemuria Carter,UNSW Sydney,I31746571,education,education,Other,1,2023,0.0,0.0,0.0,3.4717735040644275e-39,1883
A5067413576,A5067413576,Cinoo Lee,,,,unknown,Other,1,2023,0.0002864672854360032,5.0,0.0,5.623924628069674e-06,144
A5067415999,A5067415999,Le Cheng,Zhejiang University,I76130692,education,education,Other,1,2023,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,1884
A5067418567,A5067418567,Tanmoy Chowdhury,,,,unknown,Other,1,2023,0.0010885756846568122,19.0,0.0,5.714993925182026e-11,136
A5067431415,A5067431415,Siyuan Huang,,,,unknown,Other,1,2023,0.0008594018563080096,15.0,0.0,2.6218622531824333e-08,41
A5067432551,A5067432551,Yifan Xu,,,,unknown,Other,1,2023,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,1885
A5067432674,A5067432674,Jesse G. Meyer,Cedars-Sinai Medical Center,I1282927834,healthcare,healthcare,Other,1,2023,0.0005729345708720064,10.0,0.0,1.9302773613771427e-20,1065
A5067442699,A5067442699,Shang Gao,,,,unknown,Other,1,2023,0.0022344448264008253,39.0,0.0,1.400172750783768e-07,18
A5067446887,A5067446887,Maxime Devanne,,,,unknown,Other,1,2023,0.00022917382834880258,4.0,0.0,1.32437648928239e-26,759
A5067453635,A5067453635,Jiafei Lyu,,,,unknown,Other,1,2023,0.00045834765669760516,8.0,0.0,6.6716530389151175e-22,380
A5067456877,A5067456877,Greg Turk,,,,unknown,Other,1,2023,0.00017188037126160193,3.0,0.0,3.707623362416665e-08,30
A5067457382,A5067457382,Abhinav Kumar,,,,unknown,Other,1,2023,0.00034376074252320387,6.0,0.0,5.653483182883726e-24,53
A5067459053,A5067459053,Zihan Guan,,,,unknown,Other,1,2023,0.0004010541996104045,7.0,0.0,0.010345731595901289,92
A5067465324,A5067465324,Haisheng Tan,University of Science and Technology of China,I126520041,education,education,Other,1,2023,0.00017188037126160193,3.0,0.0,1.6586705194036835e-09,41
A5067505500,A5067505500,Gyungin Shin,University of Cambridge,I241749,education,education,Other,1,2023,0.00011458691417440129,2.0,0.0,2.3417022542515027e-11,136
A5067514564,A5067514564,Tim Dettmers,,,,unknown,Other,2,2023,0.000630228027959207,11.0,0.00021697608536588764,1.0570634915902027e-09,0
A5067514872,A5067514872,Michael J. Smith,,,,unknown,Other,1,2023,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,419
A5067524389,A5067524389,Hang Chen,New York University,I57206974,education,education,Other,1,2023,0.00017188037126160193,3.0,0.0,2.3857845854521663e-28,87
A5067532348,A5067532348,Guido Manzi,,,,unknown,Other,1,2023,0.00045834765669760516,8.0,0.0,5.210945779263349e-22,542
A5067538672,A5067538672,Hui‐Wen Chang,Google (United States),I1291425158,company,company,Google / Google DeepMind / DeepMind,3,2023,0.0012031625988312136,23.0,0.00038794570977410136,9.900082268345023e-08,30
A5067547603,A5067547603,David S. Yu,Emory University,I150468666,education,education,Other,2,2023,0.0007448149421336084,22.0,1.9100007514602788e-08,1.623305155245958e-11,30
A5067549788,A5067549788,Damien Teney,,,,unknown,Other,1,2023,0.00045834765669760516,8.0,0.0,1.3912203191836432e-07,13
A5067555437,A5067555437,Zheng Wen,,,,unknown,Other,1,2023,0.0002864672854360032,5.0,0.0,2.1833366242344043e-22,1189
A5067590886,A5067590886,Wensheng Liang,,,,unknown,Other,1,2023,0.000630228027959207,11.0,0.0,6.61066716435206e-19,387
A5067599679,A5067599679,Denis Dumas,University of Georgia,I165733156,education,education,Other,1,2023,0.00017188037126160193,3.0,0.0,2.3857845854521663e-28,109
A5067607533,A5067607533,Alex Ratner,University of Washington,I201448701,education,education,Other,1,2023,0.00045834765669760516,8.0,0.0,4.361907336591779e-10,3
A5067614033,A5067614033,Yomna K. Abdallah,Universitat Internacional de Catalunya,I3123915005,education,education,Other,1,2023,5.7293457087200645e-05,1.0,0.0,9.101045934494653e-34,1444
A5067615830,A5067615830,Yanghe Pan,Xi'an Jiaotong University,I87445476,education,education,Other,1,2023,0.00022917382834880258,4.0,0.0,1.32437648928239e-26,1518
A5067621376,A5067621376,Tareq Eriqat,Al-Balqa Applied University,I33926330,education,education,Other,1,2023,0.0002864672854360032,5.0,0.0,3.52593166635338e-25,26
A5067628540,A5067628540,Cormac McGrath,Stockholm University,I161593684,education,education,Other,1,2023,0.00017188037126160193,3.0,0.0,2.3857845854521663e-28,232
A5067640436,A5067640436,Yuyin Zhou,Lehigh University,I186143895,education,education,Other,1,2023,0.001260456055918414,22.0,0.0,0.01332316382983044,92
A5067645736,A5067645736,Timothy J. Trull,University of Missouri,I76835614,education,education,Other,1,2023,0.00017188037126160193,3.0,0.0,2.3857845854521663e-28,1765
A5067647428,A5067647428,Katharine Sanderson,,,,unknown,Other,1,2023,0.0,0.0,0.0,3.4717735040644275e-39,1886
A5067651064,A5067651064,Xiao Zhan,King's College London,I183935753,education,education,Other,1,2023,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,1885
A5067653484,A5067653484,Soumyadeb Chowdhury,TBS Education,I129162050,education,education,Other,2,2023,0.0012031625988312136,21.0,0.0,5.06010628620849e-15,95
A5067659188,A5067659188,Christoph Bert,Friedrich-Alexander-Universität Erlangen-Nürnberg,I181369854,education,education,Other,2,2023,0.000973988770482411,29.0,0.0,3.278446206135756e-13,398
A5067660877,A5067660877,Herman Aguinis,George Washington University,I193531525,education,education,Other,1,2023,0.0012031625988312136,21.0,0.0,5.06010628620849e-15,95
A5067663922,A5067663922,Cecilia S. Lee,University of Washington,I201448701,education,education,Other,1,2023,0.0013750429700928155,24.0,0.0,6.053445869710651e-09,105
A5067666697,A5067666697,Meiting Wang,Xidian University,I149594827,education,education,Other,1,2023,0.00034376074252320387,6.0,0.0,5.653483182883726e-24,724
A5067679041,A5067679041,Williams Agyemang‐Duah,University of Washington,I201448701,education,education,Other,1,2023,0.0,0.0,0.0,3.4717735040644275e-39,1887
A5067682200,A5067682200,Anh-Cuong Le,Ton Duc Thang University,I141445968,education,education,Other,1,2023,0.00017188037126160193,3.0,0.0,2.3857845854521663e-28,1324
A5067689180,A5067689180,Weiming Zhang,,,,unknown,Other,1,2023,0.0004010541996104045,7.0,0.0,6.254191143687736e-23,1587
A5067702167,A5067702167,Gary J. Ockey,Iowa State University,I173911158,education,education,Other,1,2023,0.00017188037126160193,3.0,0.0,2.3857845854521663e-28,891
A5067702903,A5067702903,Claudi Bockting,GGD Amsterdam,I4210148356,healthcare,healthcare,Other,1,2023,0.00022917382834880258,4.0,0.0,2.3057585849968355e-26,538
A5067715162,A5067715162,Anyi Rao,Stanford University,I97018004,education,education,Other,2,2023,0.00045834765669760516,8.0,5.424402134147191e-05,2.508825668068997e-07,41
A5067715727,A5067715727,Xin Zhang,,,,unknown,Other,1,2023,0.0004010541996104045,7.0,0.0,4.295326267695983e-11,13
A5067719672,A5067719672,Zhifen He,Nanchang Hangkong University,I927504317,education,education,Other,1,2023,0.00022917382834880258,4.0,0.0,2.3253911923031935e-24,1888
A5067723650,A5067723650,Siqi Chai,Carnegie Mellon University,I74973139,education,education,Other,1,2023,0.00034376074252320387,6.0,0.0,6.114752945167541e-24,297
A5067728043,A5067728043,Thomas J. Montine,Stanford University,I97018004,education,education,Other,2,2023,0.00022917382834880258,7.0,0.0,0.00023452742476738817,92
A5067730834,A5067730834,Chin-Yun Yu,Queen Mary University of London,I166337079,education,education,Other,1,2023,0.00017188037126160193,3.0,0.0,2.3857845854521663e-28,899
A5067731176,A5067731176,Chengqi Lyu,,,,unknown,Other,1,2023,0.0005156411137848059,9.0,0.0,1.0760027977013551e-08,41
A5067738598,A5067738598,George Economou,University of Patras,I174878644,education,education,Other,1,2023,0.00034376074252320387,6.0,0.0,5.653483182883726e-24,230
A5067749722,A5067749722,Marlen Haderlein,Friedrich-Alexander-Universität Erlangen-Nürnberg,I181369854,education,education,Other,1,2023,0.000802108399220809,14.0,0.0,1.664923071308083e-13,398
A5067758524,A5067758524,Yongyan Zheng,,,,unknown,Other,1,2023,0.0015469233413544173,27.0,0.0,4.835550562457552e-07,19
A5067765750,A5067765750,Zhanglin Peng,,,,unknown,Other,1,2023,0.00034376074252320387,6.0,0.0,2.119704948170234e-07,41
A5067779271,A5067779271,Zifeng Wang,University of Illinois Urbana-Champaign,I157725225,education,education,Other,1,2023,0.0005156411137848059,9.0,0.0,7.824093223069097e-09,74
A5067789657,A5067789657,Yuan Zhou,Nanjing University of Information Science and Technology,I200845125,education,education,Other,1,2023,0.00017188037126160193,3.0,0.0,2.3857845854521663e-28,690
A5067795081,A5067795081,Praveen J. Patel,Moorfields Eye Hospital NHS Foundation Trust,I1325675289,healthcare,healthcare,Other,1,2023,0.0,0.0,0.0,3.4717735040644275e-39,1889
A5067800333,A5067800333,Marta Verby,Ontario Genomics,I2802127592,nonprofit,nonprofit,Other,2,2023,0.0026354990260112295,90.0,0.0,0.0005279905726788654,284
A5067809846,A5067809846,Joshu J. Mountjoy,National Institute of Water and Atmospheric Research,I45935490,facility,research_institute,Other,1,2023,0.002578205568924029,45.0,0.0,2.9525166449389283e-09,280
A5067811184,A5067811184,J.L. Olmos,"University of California, San Francisco",I180670191,education,education,Other,1,2023,0.000630228027959207,11.0,0.0,5.815010194191361e-06,15
A5067819939,A5067819939,Sarah Kwan,University of North Carolina at Chapel Hill,I114027177,education,education,Other,1,2023,0.0002864672854360032,5.0,0.0,1.0686331825669e-10,3
A5067835338,A5067835338,Xiaolu Zhang,,,,unknown,Other,1,2023,0.00045834765669760516,8.0,0.0,5.210945779263349e-22,664
A5067844767,A5067844767,Qinglong Zhang,,,,unknown,Other,2,2023,0.0010885756846568122,23.0,0.0,1.2479617029465302e-06,19
A5067850699,A5067850699,Yu‐Kun Lai,Cardiff University,I79510175,education,education,Other,2,2023,0.0002864672854360032,7.0,0.0,3.701834858500111e-24,1888
A5067851621,A5067851621,Shubo Tian,National Institutes of Health,I1299303238,government,government,Other,1,2023,0.0007448149421336084,13.0,0.0,2.165683076977334e-10,74
A5067884516,A5067884516,Mark Scheel,California Institute of Technology,I122411786,education,education,Other,1,2023,0.0013177495130056148,23.0,0.0,2.4230017911869673e-14,193
A5067888631,A5067888631,Z. Li,Berkeley College,I134446601,education,education,Other,1,2023,0.00045834765669760516,8.0,0.0,2.49171030723702e-08,494
A5067913601,A5067913601,Hadas Kotek,Apple (United States),I4210153776,company,company,Apple,1,2023,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,1876
A5067919401,A5067919401,Luke Zettlemoyer,University of Washington,I201448701,education,education,Other,7,2023,0.003895955081929644,75.0,0.002509613192630765,1.0243588802961108e-07,0
A5067936948,A5067936948,Hyeeun Ku,Chung-Ang University,I67900169,education,education,Other,1,2023,5.7293457087200645e-05,1.0,0.0,9.101045934494653e-34,1890
A5067940140,A5067940140,Majed Alhaisoni,Princess Nourah bint Abdulrahman University,I106778892,education,education,Other,1,2023,0.00034376074252320387,6.0,0.0,5.653483182883726e-24,383
A5067960968,A5067960968,Kamal Das,,,,unknown,Other,1,2023,0.0016615102555288187,29.0,0.0,1.6239457120415205e-09,15
A5067981474,A5067981474,Qiying Yu,,,,unknown,Other,1,2023,0.0005156411137848059,9.0,0.0,1.4583822339715538e-12,187
A5067989804,A5067989804,Jiaxing Huang,Nanyang Technological University,I172675005,education,education,Other,1,2023,0.0002864672854360032,5.0,0.0,8.993468796922202e-12,494
A5067991583,A5067991583,Alexandre Sablayrolles,,,,unknown,Other,1,2023,0.000973988770482411,17.0,0.0,2.3265619977844913e-08,0
A5067997502,A5067997502,Yashar Mehdad,,,,unknown,Other,2,2023,0.0014896298842672169,27.0,0.00021242964603732328,2.46940478154649e-06,0
A5067997634,A5067997634,Zheng Lin,,,,unknown,Other,1,2023,0.00017188037126160193,3.0,0.0,3.9676469009215696e-16,320
A5068005486,A5068005486,Omar Hammouda,University of Sfax,I142899784,education,education,Other,1,2023,0.00177609716970322,31.0,0.0,4.297847428011464e-12,39
A5068010860,A5068010860,Shannon Wongvibulsin,"University of California, Los Angeles",I161318765,education,education,Other,1,2023,0.0004010541996104045,7.0,0.0,7.649702629427858e-10,1
A5068034476,A5068034476,Yibing Song,Tencent (China),I2250653659,company,company,Other,1,2023,0.00017188037126160193,3.0,0.0,1.1580422462865053e-07,41
A5068039177,A5068039177,Daven Crossland,Brown University,I27804330,education,education,Other,1,2023,0.0002864672854360032,5.0,0.0,3.52593166635338e-25,448
A5068040209,A5068040209,Devi Prasad Mohapatra,Jawaharlal Institute of Post Graduate Medical Education and Research,I61923386,education,education,Other,1,2023,0.0004010541996104045,7.0,0.0,6.254191143687736e-23,497
A5068043071,A5068043071,Luhuan Wu,,,,unknown,Other,1,2023,0.00022917382834880258,4.0,0.0,8.144253866023914e-14,9
A5068050684,A5068050684,Alison J. Hardcastle,Moorfields Eye Hospital NHS Foundation Trust,I1325675289,healthcare,healthcare,Other,1,2023,0.0,0.0,0.0,3.4717735040644275e-39,1891
A5068060125,A5068060125,Seolhwa Lee,Yonsei University,I193775966,education,education,Other,2,2023,0.000630228027959207,11.0,0.0,2.2566228670731016e-23,476
A5068072432,A5068072432,Jenna Cryan,,,,unknown,Other,1,2023,0.0002864672854360032,5.0,0.0,3.2428234987950494e-09,36
A5068075698,A5068075698,Israel Cohen,Tel Aviv University,I16391192,education,education,Other,1,2023,0.0004010541996104045,7.0,0.0,2.863420433635041e-10,74
A5068077721,A5068077721,Arthur Ouaknine,,,,unknown,Other,1,2023,5.7293457087200645e-05,1.0,0.0,9.101045934494653e-34,1740
A5068078544,A5068078544,Shuai Shao,,,,unknown,Other,1,2023,0.0004010541996104045,7.0,0.0,3.646734815870855e-12,494
A5068083311,A5068083311,Jay Self,University of Southampton,I43439940,education,education,Other,1,2023,0.0,0.0,0.0,3.4717735040644275e-39,1892
A5068087395,A5068087395,Xiaobo Xia,,,,unknown,Other,1,2023,0.0023490317405752263,41.0,0.0,1.7087493733357688e-07,105
A5068092904,A5068092904,Yutaro Yamada,,,,unknown,Other,1,2023,0.00022917382834880258,4.0,0.0,9.917132703502413e-11,14
A5068110681,A5068110681,Zhibo Zheng,Chinese Academy of Medical Sciences & Peking Union Medical College,I200296433,education,education,Other,1,2023,0.0002864672854360032,5.0,0.0,3.52593166635338e-25,1600
A5068122668,A5068122668,Jane Dwivedi-Yu,,,,unknown,Other,1,2023,0.0006875214850464077,12.0,0.0,1.448622075963469e-09,0
A5068128049,A5068128049,Niklas Deckers,German Research Centre for Artificial Intelligence,I33256026,funder,unknown,Other,1,2023,0.00034376074252320387,6.0,0.0,8.66502903341978e-15,637
A5068128786,A5068128786,N. Mortimer,GNS Science,I11886867,facility,research_institute,Other,1,2023,0.002578205568924029,45.0,0.0,2.9525166449389283e-09,280
A5068136137,A5068136137,Stephane Hatgis-Kessell,,,,unknown,Other,1,2023,0.00034376074252320387,6.0,0.0,3.9398854130849715e-09,163
A5068151024,A5068151024,Anthony Costa,Nvidia (United States),I4210127875,company,company,NVIDIA,2,2023,0.0014896298842672169,26.0,0.00021697608536588764,1.5264850613545838e-11,85
A5068157871,A5068157871,Nitesh V. Chawla,,,,unknown,Other,1,2023,0.00034376074252320387,6.0,0.0,7.0607480707379065e-12,85
A5068173669,A5068173669,Mohamed Abdelrazek,,,,unknown,Other,1,2023,0.00011458691417440129,2.0,0.0,1.9875420118182697e-13,299
A5068178240,A5068178240,Neel Guha,Stanford University,I97018004,education,education,Other,1,2023,0.0022344448264008253,39.0,0.0,1.400172750783768e-07,18
A5068182723,A5068182723,Zhongwei Huang,,,,unknown,Other,1,2023,0.0018333906267904206,32.0,0.0,7.478289992503616e-12,63
A5068192693,A5068192693,Jinchuan Tian,,,,unknown,Other,1,2023,0.000630228027959207,11.0,0.0,1.6414708859784584e-11,559
A5068195954,A5068195954,Hiroshi Kawasaki,Kyushu University,I135598925,education,education,Other,1,2023,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,1113
A5068201024,A5068201024,Mehedi Hasan Talukder,Mawlana Bhashani Science and Technology University,I41173762,education,education,Other,1,2023,0.0004010541996104045,7.0,0.0,6.254191143687736e-23,397
A5068204319,A5068204319,Shibani Santurkar,,,,unknown,Other,1,2023,0.0002864672854360032,5.0,0.0,5.623924628069674e-06,144
A5068221075,A5068221075,Jonathan El‐Khoury,Hôpital Maisonneuve-Rosemont,I29045822,healthcare,healthcare,Other,1,2023,0.0004010541996104045,7.0,0.0,1.6152110655181423e-12,105
A5068229464,A5068229464,Noemi Mercado,,,,unknown,Other,1,2023,0.0026927924830984305,47.0,0.0,5.042077906264541e-05,88
A5068241555,A5068241555,Annabella Macaluso,University of California San Diego,I36258959,education,education,Other,1,2023,0.00022917382834880258,4.0,0.0,1.1574925737788217e-07,187
A5068242714,A5068242714,Yiwei Weng,Tongji University,I116953780,education,education,Other,1,2023,0.0002864672854360032,5.0,0.0,3.52593166635338e-25,1352
A5068243197,A5068243197,Yew-Soon Ong,Nanyang Technological University,I172675005,education,education,Other,1,2023,0.00022917382834880258,4.0,0.0,2.901426864950926e-11,292
A5068251215,A5068251215,Anna Lauko,University of Washington,I201448701,education,education,Other,1,2023,0.0015469233413544173,27.0,0.0,2.235361673471841e-12,9
A5068256181,A5068256181,Ahmed Z. Dewidar,King Saud University,I28022161,education,education,Other,1,2023,0.0007448149421336084,13.0,0.0,1.4820266954938712e-18,685
A5068262430,A5068262430,Kishor Datta Gupta,University of Memphis,I94658018,education,education,Other,1,2023,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,977
A5068271978,A5068271978,Roland M. Mueller,Berlin School of Economics and Law,I205892228,education,education,Other,1,2023,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,1893
A5068290472,A5068290472,Yogesh Balaji,,,,unknown,Other,1,2023,0.0005156411137848059,9.0,0.0,1.1345136576689846e-09,24
A5068293845,A5068293845,Omer Liran,Cedars-Sinai Medical Center,I1282927834,healthcare,healthcare,Other,3,2023,0.001260456055918414,35.0,9.072503569436323e-07,8.915077160384338e-14,236
A5068320197,A5068320197,Chanwoo Kim,University of Washington,I201448701,education,education,Other,1,2023,0.0002864672854360032,5.0,0.0,1.5130423826815208e-11,1
A5068326377,A5068326377,Mykel J. Kochenderfer,Vaughn College of Aeronautics and Technology,I13805885,education,education,Other,1,2023,0.00017188037126160193,3.0,0.0,4.817022801388364e-09,163
A5068329474,A5068329474,Pablo Castillo-Segura,Universidad Carlos III de Madrid,I50357001,education,education,Other,1,2023,0.00017188037126160193,3.0,0.0,2.3857845854521663e-28,921
A5068360032,A5068360032,Gabriel Ilharco,University of Washington,I201448701,education,education,Other,1,2023,0.00045834765669760516,8.0,0.0,2.54388117872883e-10,144
A5068367697,A5068367697,Colin G. West,,,,unknown,Other,1,2023,0.0,0.0,0.0,3.4717735040644275e-39,1894
A5068372754,A5068372754,Chen-Yu Lee,Google (United States),I1291425158,company,company,Google / Google DeepMind / DeepMind,1,2023,0.00045834765669760516,8.0,0.0,4.361907336591779e-10,3
A5068374815,A5068374815,Jiaqi Ma,"University of California, Los Angeles",I161318765,education,education,Other,1,2023,0.000630228027959207,11.0,0.0,1.620984337297154e-17,146
A5068376728,A5068376728,Junguk Hur,University of North Dakota,I24571045,education,education,Other,1,2023,0.0004010541996104045,7.0,0.0,6.254191143687736e-23,808
A5068384981,A5068384981,Xiao Xiang Zhu,,,,unknown,Other,1,2023,0.0009166953133952103,16.0,0.0,1.4264447666627622e-07,15
A5068387002,A5068387002,Changhong Jing,Shenzhen Institutes of Advanced Technology,I4210145761,facility,research_institute,Other,1,2023,0.0005156411137848059,9.0,0.0,6.626034765668985e-20,269
A5068414997,A5068414997,Diem Thi Hong Vo,RMIT Vietnam,I157358134,education,education,Other,1,2023,0.00022917382834880258,4.0,0.0,1.32437648928239e-26,1027
A5068415784,A5068415784,Olga Gadyatskaya,Leiden University,I121797337,education,education,Other,1,2023,5.7293457087200645e-05,1.0,0.0,9.101045934494653e-34,423
A5068417203,A5068417203,Sarah Fakhoury,Microsoft Research (United Kingdom),I4210164937,company,company,Microsoft,1,2023,0.00045834765669760516,8.0,0.0,6.083467551691821e-22,1006
A5068425160,A5068425160,Christian M. Stracke,,,,unknown,Other,1,2023,0.0020052709980520225,35.0,0.0,3.600177020649499e-11,355
A5068433381,A5068433381,Louis-François Bouchard,,,,unknown,Other,1,2023,0.0005156411137848059,9.0,0.0,3.471773504064428e-21,826
A5068438716,A5068438716,Markus Freitag,Google (United States),I1291425158,company,company,Google / Google DeepMind / DeepMind,2,2023,0.0014323364271800162,25.0,0.003476950180831224,4.038668499032947e-11,136
A5068444165,A5068444165,Hassam Ali,University of Washington,I201448701,education,education,Other,1,2023,0.0,0.0,0.0,3.4717735040644275e-39,1895
A5068447696,A5068447696,Farkhund Iqbal,Zayed University,I91044093,education,education,Other,1,2023,0.00017188037126160193,3.0,0.0,2.3857845854521663e-28,1050
A5068457527,A5068457527,Yiming Tan,Southeast University,I76569877,education,education,Other,1,2023,0.00034376074252320387,6.0,0.0,1.5441618658297713e-07,19
A5068459156,A5068459156,Jay DeYoung,Northeastern University,I12912129,education,education,Other,1,2023,0.00022917382834880258,4.0,0.0,7.791113589613558e-22,659
A5068477431,A5068477431,Xia Hu,Rice University,I74775410,education,education,Other,5,2023,0.0008594018563080096,18.0,0.0002983421173780955,1.836305237521435e-10,320
A5068480085,A5068480085,Zhenyu Wan,Jiangxi Normal University,I53592917,education,education,Other,1,2023,0.00034376074252320387,6.0,0.0,1.9046144082250957e-21,480
A5068480230,A5068480230,Zihao Wu,University of Georgia,I165733156,education,education,Other,14,2023,0.006187693365417669,236.0,0.00019016768479298473,0.2662860219199097,92
A5068482110,A5068482110,Renrui Zhang,,,,unknown,Other,1,2023,0.000802108399220809,14.0,0.0,1.178156470541575e-07,41
A5068486542,A5068486542,Xintong Cai,Zhejiang University,I76130692,education,education,Other,1,2023,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,1884
A5068508539,A5068508539,Chris Callison-Burch,California University of Pennsylvania,I36788626,education,education,Other,1,2023,0.00017188037126160193,3.0,0.0,2.3857845854521663e-28,294
A5068512201,A5068512201,Armin Sarabi,University of Michigan,I27837315,education,education,Other,1,2023,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,669
A5068513427,A5068513427,Jiafu An,,,,unknown,Other,1,2023,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,866
A5068530751,A5068530751,Albi Celaj,Ontario Genomics,I2802127592,nonprofit,nonprofit,Other,2,2023,0.0026354990260112295,90.0,0.0,0.0005279905726788654,284
A5068541928,A5068541928,E. Ann Yeh,Hospital for Sick Children,I2801317318,healthcare,healthcare,Other,1,2023,0.00022917382834880258,4.0,0.0,1.32437648928239e-26,849
A5068548252,A5068548252,Chuhui Xue,Nanyang Technological University,I172675005,education,education,Other,2,2023,0.00045834765669760516,10.0,0.00016544313619637415,1.1872610405495582e-11,494
A5068558462,A5068558462,Rochelle H. Holm,University of Louisville,I142740786,education,education,Other,1,2023,0.00022917382834880258,4.0,0.0,1.32437648928239e-26,609
A5068561556,A5068561556,Yuekang Li,,,,unknown,Other,4,2023,0.001604216798441618,36.0,0.0013009591150168669,3.3183944137855968e-09,299
A5068564007,A5068564007,Vidhi Jain,,,,unknown,Other,1,2023,0.000973988770482411,17.0,0.0,6.104073728359834e-08,113
A5068564686,A5068564686,Lenz Belzner,Technische Hochschule Ingolstadt,I4210106192,education,education,Other,1,2023,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,1536
A5068565867,A5068565867,Hadrien Reynaud,Imperial College London,I47508984,education,education,Other,2,2023,0.0005156411137848059,10.0,0.0,2.8265853603859008e-22,194
A5068567739,A5068567739,Matthias C. Rillig,Berlin Brandenburg Institute of Advanced Biodiversity Research,I4210118442,other,research_institute,Other,1,2023,0.00022917382834880258,4.0,0.0,1.32437648928239e-26,747
A5068572015,A5068572015,Asaf Tzachor,Reichman University,I138898306,education,education,Other,1,2023,0.0004010541996104045,7.0,0.0,6.254191143687736e-23,799
A5068579505,A5068579505,R. Cotesta,Johns Hopkins University,I145311948,education,education,Other,1,2023,0.0013177495130056148,23.0,0.0,2.4230017911869673e-14,193
A5068580969,A5068580969,Yonatan Bitton,,,,unknown,Other,1,2023,0.0004010541996104045,7.0,0.0,2.7435028042986832e-08,144
A5068582736,A5068582736,Marloes Arts,University of Copenhagen,I124055696,education,education,Other,1,2023,0.00045834765669760516,8.0,0.0,5.210945779263349e-22,132
A5068584522,A5068584522,Ning Xu,Tianjin University,I162868743,education,education,Other,1,2023,0.00034376074252320387,6.0,0.0,1.486959435851959e-20,46
A5068614789,A5068614789,Amr Sharaf,Microsoft (United States),I1290206253,company,company,Microsoft,2,2023,0.0005729345708720064,12.0,0.0,8.143669191279436e-21,534
A5068616222,A5068616222,Maik Fröbe,Friedrich Schiller University Jena,I76198965,education,education,Other,1,2023,0.00034376074252320387,6.0,0.0,8.66502903341978e-15,637
A5068636370,A5068636370,Lei Wu,Shandong University,I154099455,education,education,Other,1,2023,0.0002864672854360032,5.0,0.0,9.438082784625291e-24,530
A5068645252,A5068645252,Ibrahim Hadžić,Harvard University,I136199984,education,education,Other,1,2023,0.0005729345708720064,10.0,0.0,1.9302773613771427e-20,152
A5068653834,A5068653834,Xu Wang,,,,unknown,Other,1,2023,0.0005729345708720064,10.0,0.0,0.0006766775518018054,92
A5068663980,A5068663980,Dimitrios Buhalis,Bournemouth University,I9300472,education,education,Other,1,2023,0.0,0.0,0.0,3.4717735040644275e-39,1896
